t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1787926437.6787364,,0.052274227142333984,19.129885885776314,,20.880700001725927,0.0043000036384910345,1,4.435699986061081,1,,0,16.358900000341237,1,hover,0.010299991117790341,1
1787926437.6897833,,0.011046886444091797,90.52324426986662,,0.13139998191036284,0.00790000194683671,1,,0,,0,,0,hover,0.01759998849593103,1
1787926437.7378254,,0.04804205894470215,20.815094564348918,,16.209199995500967,0.0034999975468963385,1,,0,,0,16.11959998263046,1,hover,0.008800008799880743,1
1787926437.753937,,0.01611161231994629,62.06703464196398,,0.07190002361312509,0.0042000028770416975,1,,0,,0,,0,hover,0.009599985787644982,1
1787926437.8063338,,0.05239677429199219,19.08514433402497,,20.692899997811764,0.0040000013541430235,1,4.369900008896366,1,,0,16.255700000328943,1,hover,0.008799979696050286,1
1787926437.8178575,,0.011523723602294922,86.7775065171515,,0.15199999324977398,0.007899972843006253,1,,0,,0,,0,hover,0.01470002462156117,1
1787926437.8664382,,0.04858064651489258,20.584328775728547,,16.81450000614859,0.0040000013541430235,1,,0,,0,16.701200016541407,1,hover,0.009299983503296971,1
1787926437.899343,,0.032904863357543945,30.390644359589313,,0.0805000017862767,0.0042000028770416975,1,,0,,0,,0,hover,0.010499992640689015,1
1787926437.95064,,0.05129694938659668,19.494336641026237,,20.590899977833033,0.0037999998312443495,1,4.226300021400675,1,,0,16.2943999748677,1,hover,0.009500014130026102,1
1787926437.961835,,0.011194944381713867,89.32603556596742,,0.08319999324157834,0.004699977580457926,1,,0,,0,,0,hover,0.00990001717582345,1
1787926438.0114217,,0.04958677291870117,20.166668269369463,,17.359299992676824,0.0036999990697950125,1,,0,,0,17.286599992075935,1,hover,0.008800008799880743,1
1787926438.0264463,,0.015024662017822266,66.55723761464978,,0.1697000116109848,0.027000001864507794,1,,0,,0,,0,hover,0.016400008462369442,1
1787926438.0791159,,0.052669525146484375,18.98631129137394,,21.604500012472272,0.0037999998312443495,1,4.490000021178275,1,,0,17.0429999998305,1,hover,0.00899998121894896,1
1787926438.0888388,,0.00972294807434082,102.84946421127486,,0.07339997682720423,0.0044000043999403715,1,,0,,0,,0,hover,0.00990001717582345,1
1787926438.1390808,,0.050241947174072266,19.903687182650785,,17.062900005839765,0.0034999975468963385,1,,0,,0,16.991999989841133,1,hover,0.008000002708286047,1
1787926438.15445,,0.015369176864624023,65.06529326900703,,0.0923000043258071,0.0051000097300857306,1,,0,,0,,0,hover,0.011399999493733048,1
1787926438.2112632,,0.05681324005126953,17.601530894868482,,25.235499982954934,0.0047000066842883825,1,5.141799978446215,1,,0,20.002100005513057,1,hover,0.00990001717582345,1
1787926438.2172084,,0.0059452056884765625,168.2027590632018,,0.12280000373721123,0.009800016414374113,1,,0,,0,,0,hover,0.018699996871873736,1
1787926438.2824755,,0.06526708602905273,15.321658447488584,,16.879100003279746,0.0040000013541430235,1,,0,,0,16.806800005724654,1,hover,0.008599978173151612,1
1787926438.297974,,0.015498638153076172,64.52179798787805,,0.08190001244656742,0.0043000036384910345,1,,0,,0,,0,hover,0.01069999416358769,1
1787926438.3507466,,0.05277252197265625,18.94925545756831,,21.326999994926155,0.004299974534660578,1,4.682900005718693,1,,0,16.576499998336658,1,hover,0.009600014891475439,1
