t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying
1787926612.0279582,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,208,208,True,False,0/20,0.6464829444885254,False
1787926612.568007,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,201,201,True,False,0/20,0.6954648494720459,False
1787926613.0770886,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,201,201,True,False,0/20,0.6796305179595947,False
1787926613.568835,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,202,202,True,False,0/20,0.6116346120834351,False
1787926614.099311,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,202,202,True,False,0/20,0.67523193359375,False
1787926614.6404638,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,202,202,True,False,0/20,0.6409640908241272,False
1787926615.1718419,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,True,202,202,True,False,0/20,0.5532713532447815,False
1787926615.705935,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,False,False,,,,,True,206,206,True,False,0/20,0.48076048493385315,False
1787926616.2425897,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,201,201,True,False,0/20,0.6271554827690125,False
1787926616.7701569,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,202,202,True,False,0/20,0.63231360912323,False
1787926617.3007245,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,203,203,True,False,0/20,0.6014474630355835,False
1787926617.840954,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,199,199,True,False,0/20,0.7264924049377441,False
1787926618.3679597,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,202,202,True,False,0/20,0.5779438018798828,False
1787926618.8990853,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,200,200,True,False,0/20,0.7354837656021118,False
1787926619.4411657,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,201,201,True,False,0/20,0.5652998685836792,False
1787926619.9679255,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,206,206,True,False,0/20,0.4667927622795105,False
1787926620.497064,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,204,204,True,False,0/20,0.5354940295219421,False
1787926621.0386078,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,False,False,,,,,True,206,206,True,False,0/20,0.5163695812225342,False
1787926621.5582516,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,204,204,True,False,0/20,0.4722854197025299,False
1787926622.079062,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,206,206,True,False,0/20,0.5128823518753052,False
1787926622.6410103,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,205,205,True,False,0/20,0.5452948808670044,False
1787926623.1576264,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,206,206,True,False,0/20,0.4488624632358551,False
1787926623.6902988,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,206,206,True,False,0/20,0.5153846740722656,False
1787926624.2249637,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,204,204,True,False,0/20,0.5341295599937439,False
1787926624.7536604,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,206,206,True,False,0/20,0.5033982992172241,False
1787926625.2848244,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,202,202,True,False,0/20,0.6486132144927979,False
1787926625.8166406,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,False,False,,,,,True,210,210,True,False,0/20,0.5038994550704956,False
1787926626.3032496,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,False,False,,,,,True,205,205,True,False,0/20,0.5411719083786011,False
1787926626.8473918,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,209,209,True,False,0/20,0.5774877071380615,False
1787926627.3662531,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,203,203,True,False,0/20,0.6092909574508667,False
1787926627.894913,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,205,205,True,False,0/20,0.5635334849357605,False
1787926628.3986084,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,202,202,True,False,0/20,0.5420738458633423,False
1787926628.9001248,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,202,202,True,False,0/20,0.485432505607605,False
1787926629.425755,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,200,200,True,False,0/20,0.532052218914032,False
1787926629.969987,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,208,208,True,False,0/20,0.39952322840690613,False
1787926630.501524,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,203,203,True,False,0/20,0.4590432345867157,False
1787926631.028871,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,204,204,True,False,0/20,0.5459989309310913,False
1787926631.5294561,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,204,204,True,False,0/20,0.5540075302124023,False
1787926632.044346,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,203,203,True,False,0/20,0.4850982129573822,False
1787926632.563082,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,206,206,True,False,0/20,0.44835323095321655,False
1787926633.097232,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,206,206,True,False,0/20,0.3831286132335663,False
1787926633.6319244,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,208,208,True,False,0/20,0.45852500200271606,False
1787926634.1536267,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,205,205,True,False,0/20,0.4599646329879761,False
1787926634.646588,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,204,204,True,False,0/20,0.5161484479904175,False
1787926635.1784165,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,205,205,True,False,0/20,0.5271607041358948,False
1787926635.7000818,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,202,202,True,False,0/20,0.49911627173423767,False
1787926636.2410872,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,202,202,True,False,0/20,0.5042385458946228,False
1787926636.7696698,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,200,200,True,False,0/20,0.5697206258773804,False
1787926637.302321,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,198,198,True,False,0/20,0.6400325298309326,False
1787926637.840988,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,201,201,True,False,0/20,0.5131344199180603,False
1787926638.3751478,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,203,203,True,False,0/20,0.4546433389186859,False
1787926638.9002252,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,204,204,True,False,0/20,0.4475271999835968,False
1787926639.4426913,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,208,208,True,False,0/20,0.4946132302284241,False
1787926639.9614959,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,202,202,True,False,0/20,0.5728824138641357,False
1787926640.4831483,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,200,200,True,False,0/20,0.589084267616272,False
1787926641.0102162,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,False,True,False,,,,,True,200,200,True,False,0/20,0.5044344663619995,False
1787926641.5458734,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,206,206,True,False,0/20,0.47217491269111633,False
1787926642.0246537,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,204,204,True,False,0/20,0.4509359896183014,False
1787926642.5512984,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,206,206,True,False,0/20,0.46517354249954224,False
1787926643.0811071,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,196,196,True,False,0/20,0.7634029388427734,False
1787926643.6065652,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,,True,True,True,True,,,,,True,193,193,True,False,0/20,0.7430786490440369,False
1787926644.0871112,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.8686583638191223,False
1787926644.611626,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.8256322145462036,False
1787926645.0994108,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,191,191,True,False,0/20,0.8226020336151123,False
1787926645.639499,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,199,199,True,False,0/20,0.781432569026947,False
1787926646.1701448,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,192,192,True,False,0/20,0.775816798210144,False
1787926646.6788619,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,205,205,True,False,0/20,0.7190999984741211,False
1787926647.1694672,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,200,200,True,False,0/20,0.8107905387878418,False
1787926647.7037897,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,206,206,True,False,0/20,0.6635790467262268,False
1787926648.2445648,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,True,199,199,True,False,0/20,0.730324923992157,False
1787926648.7736325,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,195,195,True,False,0/20,0.7977705001831055,False
1787926649.2978752,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,198,198,True,False,0/20,0.7352638244628906,False
1787926649.8410323,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,True,195,195,True,False,0/20,0.7751754522323608,False
1787926650.3821483,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,209,209,True,False,0/20,0.643796980381012,False
1787926650.9144175,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,205,205,True,False,0/20,0.7888604998588562,False
1787926651.4405723,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,202,202,True,False,0/20,0.7196224331855774,False
1787926651.9572403,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,192,192,True,False,0/20,0.6792173385620117,False
1787926652.4435241,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,189,189,True,False,0/20,0.7691383957862854,False
1787926652.964727,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,198,198,True,False,0/20,0.7631896734237671,False
1787926653.494876,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,192,192,True,False,0/20,0.8114187717437744,False
1787926654.02451,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,196,196,True,False,0/20,0.6104831695556641,False
1787926654.5388305,gesture,ground,Perception: hand_detected -> gesture (preempts face),DOWN,,True,True,True,True,,,,,True,189,189,True,False,0/20,0.7533262372016907,False
1787926655.0411234,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.7399003505706787,False
1787926655.5703008,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,199,199,True,False,0/20,0.804040253162384,False
1787926656.0564456,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,198,198,True,False,0/20,0.7117040157318115,False
1787926656.5677469,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,191,191,True,False,0/20,0.6897217035293579,False
1787926657.0984263,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,187,187,True,False,0/20,0.7583568096160889,False
1787926657.5834055,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,188,188,True,False,0/20,0.7720656394958496,False
1787926658.1162183,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,192,192,True,False,0/20,0.658097505569458,False
1787926658.6787844,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,192,192,True,False,0/20,0.7489792108535767,False
1787926659.2066343,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,196,196,True,False,0/20,0.6411158442497253,False
1787926659.7348597,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,199,199,True,False,0/20,0.6338733434677124,False
1787926660.2247336,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,200,200,True,False,0/20,0.6744283437728882,False
1787926660.7708619,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.6989856362342834,False
1787926661.2705772,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,190,190,True,False,0/20,0.7871128916740417,False
1787926661.771758,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,195,195,True,False,0/20,0.715376615524292,False
1787926662.298368,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,199,199,True,False,0/20,0.6225194334983826,False
1787926662.831406,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,False,False,,,,,True,194,194,True,False,0/20,0.5486617088317871,False
1787926663.369035,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.686535120010376,False
1787926663.901711,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.6148210167884827,False
1787926664.4224668,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,196,196,True,False,0/20,0.6920987367630005,False
1787926664.952892,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,197,197,True,False,0/20,0.7629100680351257,False
1787926665.440121,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,201,201,True,False,0/20,0.6932870149612427,False
1787926665.9737978,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,199,199,True,False,0/20,0.6421852111816406,False
1787926666.4984303,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,196,196,True,False,0/20,0.7929881811141968,False
1787926667.0277383,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,194,194,True,False,0/20,0.8761987686157227,False
1787926667.5583227,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.8710852861404419,False
1787926668.0612211,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.9218733310699463,False
1787926668.5678802,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,191,191,True,False,0/20,0.863947868347168,False
1787926669.0967107,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,186,186,True,False,0/20,0.2849592864513397,False
1787926669.5733848,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,174,190,True,False,0/20,0.20206452906131744,False
1787926670.0949812,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,185,185,True,False,0/20,0.1630237102508545,False
1787926670.5852387,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,False,156,156,True,False,0/20,0.11630871891975403,False
1787926671.1139038,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,209,209,True,False,0/20,0.06245950236916542,False
1787926671.6559958,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,202,202,True,False,0/20,0.588038444519043,False
1787926672.1686566,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,189,189,True,False,0/20,0.598549485206604,False
1787926672.7115624,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,193,193,True,False,0/20,0.5909773111343384,False
1787926673.19382,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,197,197,True,False,0/20,0.6923576593399048,False
1787926673.722968,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,198,198,True,False,0/20,0.782403826713562,False
1787926674.2246804,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,184,184,True,False,0/20,0.7528324127197266,False
1787926674.7518575,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,180,180,True,False,0/20,0.7605992555618286,False
1787926675.247339,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,188,188,True,False,0/20,0.8328285813331604,False
1787926675.7524881,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,182,182,True,False,0/20,0.8393843173980713,False
1787926676.2747083,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,187,187,True,False,0/20,0.7089552283287048,False
1787926676.7647314,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,185,185,True,False,0/20,0.8892822265625,False
1787926677.2864387,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,182,182,True,False,0/20,0.8989467620849609,False
1787926677.8196588,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,182,182,True,False,0/20,0.9103538990020752,False
1787926678.3049273,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,185,185,True,False,0/20,0.8718870878219604,False
1787926678.8236294,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,182,182,True,False,0/20,0.8491013050079346,False
1787926679.3518512,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,184,184,True,False,0/20,0.8646971583366394,False
1787926679.8832915,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,186,186,True,False,0/20,0.7553134560585022,False
1787926680.3713317,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,187,187,True,False,0/20,0.6828272938728333,False
1787926680.900507,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,190,190,True,False,0/20,0.550029993057251,False
1787926681.4305124,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,187,187,True,False,0/20,0.8093202710151672,False
1787926681.9621794,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,186,186,True,False,0/20,0.6469444036483765,False
1787926682.486887,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,189,189,True,False,0/20,0.7422387003898621,False
1787926682.9707408,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,194,194,True,False,0/20,0.7291616201400757,False
1787926683.505859,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,185,185,True,False,0/20,0.848185658454895,False
1787926684.0433362,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,187,187,True,False,0/20,0.6376893520355225,False
1787926684.575946,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,190,190,True,False,0/20,0.7697461843490601,False
1787926685.1124413,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,193,193,True,False,0/20,0.7162440419197083,False
1787926685.6486871,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,188,188,True,False,0/20,0.6834158897399902,False
1787926686.1772459,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,191,191,True,False,0/20,0.640701174736023,False
1787926686.7105167,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,198,198,True,False,0/20,0.5608464479446411,False
1787926687.2391436,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,190,190,True,False,0/20,0.6478168368339539,False
1787926687.7743847,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,188,188,True,False,0/20,0.5855039358139038,False
1787926688.3100283,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,190,190,True,False,0/20,0.7725660800933838,False
1787926688.8413975,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,190,190,True,False,0/20,0.7101771831512451,False
1787926689.3740296,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,200,200,True,False,0/20,0.7923364043235779,False
1787926689.9241834,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,197,197,True,False,0/20,0.7161814570426941,False
1787926690.4262831,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,197,197,True,False,0/20,0.5415973663330078,False
1787926690.9634373,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.6325414180755615,False
1787926691.50016,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,191,191,True,False,0/20,0.6410070657730103,False
1787926692.0081367,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,197,197,True,False,0/20,0.5567134618759155,False
1787926692.5475695,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,202,202,True,False,0/20,0.5745789408683777,False
1787926693.0400553,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,196,196,True,False,0/20,0.47915369272232056,False
1787926693.577669,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,194,194,True,False,0/20,0.571333646774292,False
1787926694.0873346,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.6115332841873169,False
1787926694.6100814,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,188,188,True,False,0/20,0.6601853966712952,False
1787926695.097845,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,193,193,True,False,0/20,0.5643270015716553,False
1787926695.6224554,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,203,203,True,False,0/20,0.4472787380218506,False
1787926696.1613493,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,207,207,True,False,0/20,0.47975873947143555,False
1787926696.6993625,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,202,202,True,False,0/20,0.4210379123687744,False
1787926697.225748,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,200,200,True,False,0/20,0.4734293818473816,False
1787926697.754347,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,202,202,True,False,0/20,0.5649988651275635,False
1787926698.2791011,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,190,190,True,False,0/20,0.6504151821136475,False
1787926698.7728205,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,191,191,True,False,0/20,0.801366925239563,False
1787926699.2961042,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,194,194,True,False,0/20,0.7275136113166809,False
1787926699.8287733,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,196,196,True,False,0/20,0.5335311889648438,False
1787926700.3692386,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,184,184,True,False,0/20,0.8847497701644897,False
1787926700.9124126,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,200,200,True,False,0/20,0.5715192556381226,False
1787926701.4352262,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,208,208,True,False,0/20,0.5409530401229858,False
1787926701.9576228,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,189,189,True,False,0/20,0.8737050294876099,False
1787926702.4393482,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,196,196,True,False,0/20,0.08064432442188263,False
1787926702.9687617,face,ground,Perception: face_detected -> face,HOVER,,True,False,True,False,,,,,True,191,191,True,False,0/20,0.1491924673318863,False
1787926703.4982512,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,190,190,True,False,0/20,0.15986347198486328,False
1787926704.0309372,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,202,202,True,False,0/20,0.34581616520881653,False
