t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,rule_infer_ms,rule_infer_ms_ran
1787921841.3766234,5,,,0.9973049163818359,0.04189999890513718,0.0043000036384910345,1,,0,,0,0,,0,hover,0.01889999839477241,1,,
1787921841.4519982,15,0.07537484169006348,13.267026206329374,1.6474723815917969,38.7955000041984,0.0052000104915350676,1,,0,,0,0,38.750800013076514,1,hover,0.023800006601959467,1,,
1787921841.4769287,30,0.024930477142333984,40.1115467742861,11.004447937011719,0.11059999815188348,0.015600002370774746,1,,0,,0,0,,0,hover,0.0501000031363219,1,,
1787921841.5584254,36,0.0814967155456543,12.270433149416949,0.9984970092773438,57.685600011609495,0.00580001506023109,1,11.807900009443983,1,,0,0,45.84090001299046,1,hover,0.01920000067912042,1,,
1787921841.5732608,58,0.014835357666015625,67.40653124196452,2.703428268432617,0.05549998604692519,0.006799993570894003,1,,0,,0,0,,0,hover,0.022899999748915434,1,,
1787921841.6115797,63,0.03831887245178223,26.096801289190584,1.9962787628173828,23.872699995990843,0.0038999714888632298,1,,0,,0,0,23.842800001148134,1,hover,0.014400022337213159,1,,
1787921841.624135,77,0.012555360794067383,79.64725318546932,3.034830093383789,0.038700003642588854,0.005099980626255274,1,,0,,0,0,,0,hover,0.017000013031065464,1,,
1787921841.66598,82,0.041845083236694336,23.89767023149546,2.0346641540527344,28.447699995012954,0.0051000097300857306,1,6.6330999834463,1,,0,0,21.784700016723946,1,hover,0.017699989257380366,1,,
1787921841.6769855,100,0.011005401611328125,90.86447140381283,1.0259151458740234,0.04850002005696297,0.006299989763647318,1,,0,,0,0,,0,hover,0.021400017431005836,1,,
1787921841.710672,104,0.03368639945983887,29.685570913929407,1.96075439453125,23.661899991566315,0.005599984433501959,1,,0,,0,0,23.624499997822568,1,hover,0.01920000067912042,1,,
1787921841.7203672,118,0.009695291519165039,103.14285011680806,0.9984970092773438,0.033199990866705775,0.0045000051613897085,1,,0,,0,0,,0,hover,0.014499993994832039,1,,
1787921841.7572525,123,0.03688526153564453,27.111099619929156,0.9973049163818359,25.57710002292879,0.005500012775883079,1,5.998500011628494,1,,0,0,19.444000005023554,1,hover,0.01969997538253665,1,,
1787921841.7721064,127,0.014853954315185547,67.32214054123463,22.924184799194336,0.14650000957772136,0.004799978341907263,1,,0,,0,0,,0,hover,0.015400000847876072,1,,
1787921841.8530908,128,0.08098435401916504,12.348064167596483,15.957355499267578,17.87570002488792,0.0047000066842883825,1,,0,,0,0,17.771000013453886,1,hover,0.014999997802078724,1,,
1787921841.8650565,129,0.011965751647949219,83.57184984458436,14.992237091064453,0.10810000821948051,0.004999979864805937,1,,0,,0,0,,0,hover,0.015400000847876072,1,,
1787921841.9109561,130,0.04589962959289551,21.786668190341633,0.9970664978027344,22.581700002774596,0.0045000051613897085,1,4.7048999986145645,1,,0,0,17.778199980966747,1,hover,0.01680001150816679,1,,
