t,seq,frame_age_ms,round,hold,cue_label,cue_name,phase,vocabulary,hand_detected,hand_auth,face_auth,mode,raw_gesture,emitted_gesture,command,fb_stable_count,gesture_conf,battery,altitude_cm,actuation_suppressed,bbox_area,delta_s,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
1790262436.7328105,973,5.98,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=2 ud=-7 yaw=-20,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.759738,974,1.0,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=4 ud=-2 yaw=-20,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.8138359,975,12.21,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=4 ud=-2 yaw=-20,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.8347812,976,9.97,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=6 ud=0 yaw=-20,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.8982282,977,4.99,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=6 ud=0 yaw=-20,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.929749,978,2.99,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=8 ud=3 yaw=-18,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.9886658,979,30.07,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=8 ud=3 yaw=-18,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.013303,980,20.65,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=9 ud=4 yaw=-11,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.088751,982,23.94,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=9 ud=4 yaw=-11,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.131917,983,2.99,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=10 ud=5 yaw=0,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.192687,984,32.84,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=10 ud=5 yaw=0,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.2262363,985,2.41,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=11 ud=6 yaw=5,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.298008,987,7.09,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=11 ud=6 yaw=5,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.32805,988,2.0,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=11 ud=5 yaw=8,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.3970737,989,3.02,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=11 ud=5 yaw=8,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
