t,seq,frame_age_ms,round,hold,cue_label,cue_name,phase,vocabulary,hand_detected,hand_auth,face_auth,mode,raw_gesture,emitted_gesture,command,fb_stable_count,gesture_conf,battery,altitude_cm,actuation_suppressed,bbox_area,delta_s,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
1789943230.090584,2134,31.91,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.159872,2136,8.97,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.20035,2137,16.95,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.286844,2139,3.99,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.323259,2140,3.99,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.400914,2142,19.81,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.4558325,2143,3.99,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.541802,2145,23.63,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.5797226,2146,28.84,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.6385653,2147,21.94,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.6745253,2149,14.47,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.7478752,2150,25.93,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.7897701,2151,3.99,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.85172,2153,2.99,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.889846,2154,9.2,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789943230.9598792,2155,12.96,0,0,5,FORWARD,settle,svm,1,0,0,gesture,FORWARD,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,82.0,90.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
