t,event,latency_ms
1789944701.5930688,rc_send_suppressed,
1789944701.7049947,rc_send_suppressed,
1789944701.8474877,rc_send_suppressed,
1789944701.9693854,rc_send_suppressed,
1789944702.0735228,rc_send_suppressed,
1789944702.2441626,rc_send_suppressed,
1789944702.3654587,rc_send_suppressed,
1789944702.468545,rc_send_suppressed,
1789944702.587509,rc_send_suppressed,
1789944702.6891077,rc_send_suppressed,
1789944702.7549112,llm_explanation,1862.490399973467
1789944702.7947476,rc_send_suppressed,
1789944702.9027789,rc_send_suppressed,
1789944703.0041666,rc_send_suppressed,
1789944703.1051683,rc_send_suppressed,
1789944703.206926,rc_send_suppressed,
1789944703.344754,rc_send_suppressed,
1789944703.4702356,rc_send_suppressed,
1789944703.63651,rc_send_suppressed,
1789944703.786309,rc_send_suppressed,
1789944703.8904293,rc_send_suppressed,
1789944704.0197039,rc_send_suppressed,
1789944704.1273859,rc_send_suppressed,
1789944704.229383,rc_send_suppressed,
1789944704.290731,llm_explanation,1562.2793000075035
1789944704.3352327,rc_send_suppressed,
1789944704.440144,rc_send_suppressed,
1789944704.601675,rc_send_suppressed,
1789944704.7089357,rc_send_suppressed,
1789944704.8273034,rc_send_suppressed,
1789944704.9809752,rc_send_suppressed,
1789944705.1070464,rc_send_suppressed,
1789944705.2080576,rc_send_suppressed,
1789944705.3123755,rc_send_suppressed,
1789944705.4829898,rc_send_suppressed,
1789944705.6065943,rc_send_suppressed,
1789944705.708879,rc_send_suppressed,
1789944705.8241057,rc_send_suppressed,
1789944705.9272914,rc_send_suppressed,
1789944706.0371382,rc_send_suppressed,
1789944706.121812,llm_explanation,1860.6464000185952
1789944706.1375158,rc_send_suppressed,
1789944706.241627,rc_send_suppressed,
1789944706.3483388,rc_send_suppressed,
1789944706.46141,rc_send_suppressed,
1789944706.571716,rc_send_suppressed,
1789944706.6905787,rc_send_suppressed,
1789944706.8133929,rc_send_suppressed,
1789944706.9563751,rc_send_suppressed,
1789944707.0926309,rc_send_suppressed,
1789944707.211822,rc_send_suppressed,
1789944707.3446987,rc_send_suppressed,
1789944707.4629922,rc_send_suppressed,
1789944707.5781193,rc_send_suppressed,
1789944707.7053592,rc_send_suppressed,
1789944707.8276975,rc_send_suppressed,
1789944707.9814138,rc_send_suppressed,
1789944708.1141918,rc_send_suppressed,
1789944708.2311764,rc_send_suppressed,
1789944708.3653553,rc_send_suppressed,
1789944708.4917195,rc_send_suppressed,
1789944708.6127045,rc_send_suppressed,
1789944708.750828,rc_send_suppressed,
1789944708.8533971,rc_send_suppressed,
1789944708.98686,rc_send_suppressed,
1789944709.0983794,rc_send_suppressed,
1789944709.2012558,rc_send_suppressed,
1789944709.3339748,rc_send_suppressed,
1789944709.4351914,rc_send_suppressed,
1789944709.5374944,rc_send_suppressed,
1789944709.6613264,rc_send_suppressed,
1789944709.7700105,rc_send_suppressed,
1789944709.8705373,rc_send_suppressed,
1789944709.9842017,rc_send_suppressed,
1789944710.0935352,rc_send_suppressed,
1789944710.1412501,llm_explanation,4006.848599994555
1789944710.1949313,rc_send_suppressed,
1789944710.331612,rc_send_suppressed,
1789944710.4363346,rc_send_suppressed,
1789944710.5784311,rc_send_suppressed,
1789944710.6984172,rc_send_suppressed,
1789944710.8465207,rc_send_suppressed,
1789944710.951522,rc_send_suppressed,
1789944711.0761986,rc_send_suppressed,
1789944711.211684,rc_send_suppressed,
1789944711.32272,rc_send_suppressed,
1789944711.4621017,rc_send_suppressed,
1789944711.5780294,rc_send_suppressed,
1789944711.7395933,rc_send_suppressed,
1789944711.8563712,rc_send_suppressed,
1789944712.0104578,rc_send_suppressed,
1789944712.0228033,llm_explanation,1884.2001000302844
1789944712.1301882,rc_send_suppressed,
1789944712.2395864,rc_send_suppressed,
1789944712.3406725,rc_send_suppressed,
1789944712.4443452,rc_send_suppressed,
1789944712.5467248,rc_send_suppressed,
1789944712.6507735,rc_send_suppressed,
1789944712.7732532,rc_send_suppressed,
1789944712.9218745,rc_send_suppressed,
1789944713.0337753,rc_send_suppressed,
1789944713.160717,rc_send_suppressed,
1789944713.3131654,rc_send_suppressed,
1789944713.4386947,rc_send_suppressed,
1789944713.5406024,rc_send_suppressed,
1789944713.6428294,rc_send_suppressed,
1789944713.7663627,rc_send_suppressed,
1789944713.8105125,llm_explanation,1795.207199989818
1789944713.9206092,rc_send_suppressed,
1789944714.049787,rc_send_suppressed,
1789944714.177855,rc_send_suppressed,
1789944714.348438,rc_send_suppressed,
1789944714.4818597,rc_send_suppressed,
1789944714.5857017,rc_send_suppressed,
1789944714.691047,rc_send_suppressed,
1789944714.8114417,rc_send_suppressed,
1789944714.9172184,rc_send_suppressed,
1789944715.055077,rc_send_suppressed,
1789944715.1556597,rc_send_suppressed,
1789944715.2573745,rc_send_suppressed,
1789944715.358446,rc_send_suppressed,
1789944715.4740915,rc_send_suppressed,
1789944715.6069813,rc_send_suppressed,
1789944715.7127824,rc_send_suppressed,
1789944715.8472688,rc_send_suppressed,
1789944715.9624276,rc_send_suppressed,
1789944716.0654092,rc_send_suppressed,
1789944716.180262,rc_send_suppressed,
1789944716.2890062,rc_send_suppressed,
1789944716.400139,rc_send_suppressed,
1789944716.5018914,rc_send_suppressed,
