t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1789875394.9784698,147,0.007978677749633789,125.33405050052293,0.9968280792236328,0.030800001695752144,0.004599976819008589,1,,0,0,0,,0,hover,0.014299992471933365,1
1789875395.0319011,148,0.05343127250671387,18.71563137251402,1.0306835174560547,17.627199995331466,0.004400033503770828,1,,0,0,0,17.597600002773106,1,hover,0.014899997040629387,1
1789875395.0897467,149,0.0578455924987793,17.287401801980035,12.964725494384766,0.03260001540184021,0.004700035788118839,1,,0,0,0,,0,hover,0.014299992471933365,1
1789875395.1336293,150,0.04388260841369629,22.788071086674236,1.9943714141845703,21.76340000005439,0.004300032742321491,1,4.37219999730587,1,0,0,17.365200037602335,1,hover,0.01580000389367342,1
1789875395.1506898,151,0.017060518264770508,58.61486647008678,6.981134414672852,0.031400006264448166,0.003999972250312567,1,,0,0,0,,0,hover,0.013899989426136017,1
1789875395.1990912,152,0.0484013557434082,20.660578296635634,1.9977092742919922,18.562499957624823,0.006200047209858894,1,,0,0,0,18.520299985539168,1,hover,0.021299987565726042,1
1789875395.244952,153,0.04586076736450195,21.80513012466598,1.993417739868164,0.05029997555539012,0.007299997378140688,1,,0,0,0,,0,hover,0.022499996703118086,1
1789875395.3057883,154,0.0608363151550293,16.43755045734933,2.991914749145508,25.432399997953326,0.004699977580457926,1,6.228799989912659,1,0,0,19.119300006423146,1,hover,0.018000020645558834,1
1789875395.3163357,155,0.010547399520874023,94.8100996857976,4.020452499389648,0.07790001109242439,0.004299974534660578,1,,0,0,0,,0,hover,0.014699995517730713,1
1789875395.366229,156,0.04989337921142578,20.042739453714855,2.246856689453125,20.746500056702644,0.004900037311017513,1,,0,0,0,20.665200019720942,1,hover,0.01699995482340455,1
1789875395.4122977,157,0.046068668365478516,21.706726838003167,3.9894580841064453,0.07750000804662704,0.005099980626255274,1,,0,0,0,,0,hover,0.014999997802078724,1
1789875395.4681318,158,0.055834054946899414,17.910216281999276,1.6207695007324219,22.334499983116984,0.004300032742321491,1,4.534599953331053,1,0,0,17.73060002597049,1,hover,0.014499993994832039,1
1789875395.4904454,159,0.022313594818115234,44.81572817608719,12.57181167602539,0.08249998791143298,0.004299974534660578,1,,0,0,0,,0,hover,0.013899989426136017,1
1789875395.528172,160,0.037726640701293945,26.506468145882444,2.9494762420654297,17.846399976406246,0.004099973011761904,1,,0,0,0,17.770899983588606,1,hover,0.01479999627918005,1
1789875395.5830255,161,0.05485343933105469,18.23039744080114,3.994464874267578,0.09799998952075839,0.004699977580457926,1,,0,0,0,,0,hover,0.031100003980100155,1
1789875395.6215634,162,0.03853797912597656,25.9484286067805,11.96742057800293,23.464899975806475,0.004100031219422817,1,4.6944000059738755,1,0,0,18.70979997329414,1,hover,0.01479999627918005,1
1789875395.644769,163,0.02320551872253418,43.09319743966465,3.025054931640625,0.06829999620094895,0.004500034265220165,1,,0,0,0,,0,hover,0.013399985618889332,1
1789875395.6978967,164,0.05312776565551758,18.822549521168224,0.9980201721191406,18.930200021713972,0.007599999662488699,1,,0,0,0,18.828900007065386,1,hover,0.02340000355616212,1
1789875395.7536852,165,0.055788516998291016,17.92483567954734,7.102727890014648,0.07050001295283437,0.004599976819008589,1,,0,0,0,,0,hover,0.013999990187585354,1
1789875395.8060591,166,0.05237388610839844,19.093484831931242,7.671356201171875,22.374299995135516,0.004799978341907263,1,4.538499983027577,1,0,0,17.74939999449998,1,hover,0.01850002445280552,1
1789875395.8294842,167,0.02342510223388672,42.68924805601922,17.74287223815918,0.10639999527484179,0.007299997378140688,1,,0,0,0,,0,hover,0.02340000355616212,1
1789875395.8709166,168,0.04143238067626953,24.13571181954195,0.9922981262207031,18.88150000013411,0.004799978341907263,1,,0,0,0,18.807900021784008,1,hover,0.016000005416572094,1
1789875395.911193,169,0.040276288986206055,24.828503945397824,2.125263214111328,0.13260002015158534,0.008400005754083395,1,,0,0,0,,0,hover,0.03960001049563289,1
1789875395.9737787,170,0.06258583068847656,15.978057477219394,0.5373954772949219,22.76189997792244,0.004900037311017513,1,4.641499952413142,1,0,0,18.09020002838224,1,hover,0.015500001609325409,1
1789875395.9817567,171,0.007977962493896484,125.34528719144103,6.016254425048828,0.03850000211969018,0.005399982910603285,1,,0,0,0,,0,hover,0.01610000617802143,1
1789875396.0319235,172,0.05016684532165527,19.933483829574886,1.5025138854980469,19.76340002147481,0.004299974534660578,1,,0,0,0,19.729899999219924,1,hover,0.015099998563528061,1
1789875396.0809388,173,0.04901528358459473,20.401799742199092,0.9951591491699219,0.03650004509836435,0.004799978341907263,1,,0,0,0,,0,hover,0.015200057532638311,1
1789875396.1347425,174,0.05380368232727051,18.586088474712966,1.9938945770263672,24.340899952221662,0.004900037311017513,1,5.502600048203021,1,0,0,18.806299951393157,1,hover,0.016300007700920105,1
1789875396.143719,175,0.008976459503173828,111.40249667994688,0.9970664978027344,0.039700011257082224,0.00500003807246685,1,,0,0,0,,0,hover,0.01639995025470853,1
1789875396.2004194,176,0.05670046806335449,17.63653871221391,1.0004043579101562,20.655699947383255,0.004900037311017513,1,,0,0,0,20.62079997267574,1,hover,0.015700003132224083,1
1789875396.2438993,177,0.04347991943359375,22.999122653097036,1.0828971862792969,0.03560003824532032,0.004799978341907263,1,,0,0,0,,0,hover,0.014899997040629387,1
1789875396.3031087,178,0.059209346771240234,16.88922534247127,0.9996891021728516,25.78699996229261,0.004500034265220165,1,4.511800012551248,1,0,0,21.247099968604743,1,hover,0.01479999627918005,1
1789875396.3120854,179,0.00897669792175293,111.39953786088019,1.995086669921875,0.03330002073198557,0.004299974534660578,1,,0,0,0,,0,hover,0.013500044587999582,1
1789875396.3635087,180,0.05142331123352051,19.446433456197695,1.9948482513427734,17.89309998275712,0.003999972250312567,1,,0,0,0,17.860099964309484,1,hover,0.015099998563528061,1
1789875396.4129052,181,0.049396514892578125,20.244343192524518,2.257823944091797,0.032999960239976645,0.004099973011761904,1,,0,0,0,,0,hover,0.013899989426136017,1
1789875396.467526,182,0.05462074279785156,18.308062995425498,2.9914379119873047,21.726800012402236,0.004799978341907263,1,4.598800034727901,1,0,0,17.09929999196902,1,hover,0.01479999627918005,1
1789875396.481489,183,0.013962984085083008,71.61792879706309,1.9962787628173828,0.033800024539232254,0.004300032742321491,1,,0,0,0,,0,hover,0.014399993233382702,1
1789875396.539445,184,0.05795598030090332,17.254474772199025,12.641668319702148,17.423999961465597,0.004099973011761904,1,,0,0,0,17.3924999544397,1,hover,0.01379998866468668,1
1789875396.5843706,185,0.044925689697265625,22.25897936656194,6.265878677368164,0.06900000153109431,0.008700008038431406,1,,0,0,0,,0,hover,0.02929999027401209,1
1789875396.6155384,186,0.03116774559020996,32.084450802053134,5.808353424072266,22.532699978910387,0.004699977580457926,1,4.919099970720708,1,0,0,17.57480000378564,1,hover,0.019300030544400215,1
1789875396.6455145,187,0.02997612953186035,33.35987719619181,2.9296875,0.04009995609521866,0.005299982149153948,1,,0,0,0,,0,hover,0.016700010746717453,1
1789875396.709723,188,0.0642085075378418,15.574260146299803,11.715888977050781,18.17039999878034,0.004200031980872154,1,,0,0,0,18.137299979571253,1,hover,0.014999997802078724,1
1789875396.7511861,189,0.04146313667297363,24.11780873905318,9.998559951782227,0.034999975468963385,0.004799978341907263,1,,0,0,0,,0,hover,0.01409999094903469,1
1789875396.805515,190,0.05432891845703125,18.406403595000704,6.384611129760742,22.593500034417957,0.004400033503770828,1,4.836299980524927,1,0,0,17.728200007695705,1,hover,0.015099998563528061,1
1789875396.8124964,191,0.006981372833251953,143.23830339457686,2.9587745666503906,0.03659998765215278,0.004699977580457926,1,,0,0,0,,0,hover,0.016300007700920105,1
1789875403.1751053,343,6.362608909606934,0.15716823306397085,6.063938140869141,21.257100044749677,0.005499983672052622,1,,0,0,1,21.21220005210489,1,search_360,0.02440001117065549,1
1789875403.2007663,344,0.025660991668701172,38.96965530056676,21.6214656829834,0.041499966755509377,0.005799985956400633,1,,0,0,1,,0,search_360,0.016300007700920105,1
1789875403.2445407,345,0.04377436637878418,22.844419753489866,2.898693084716797,28.032600006554276,0.005999987479299307,1,5.802600004244596,1,0,1,22.199700004421175,1,search_360,0.01610000617802143,1
1789875403.2779686,346,0.03342795372009277,29.915082699151966,0.9963512420654297,0.04210002953186631,0.005200039595365524,1,,0,0,1,,0,search_360,0.015500001609325409,1
1789875403.3391728,347,0.06120419502258301,16.338749323163583,1.9605159759521484,21.37629996286705,0.005299982149153948,1,,0,0,1,21.343100001104176,1,search_360,0.013300043065100908,1
1789875403.3491826,348,0.010009765625,99.90243902439025,4.410266876220703,0.03789999755099416,0.005199981387704611,1,,0,0,1,,0,search_360,0.014599994756281376,1
1789875403.4109943,349,0.06181168556213379,16.178170695487488,4.018545150756836,27.07650000229478,0.005599984433501959,1,5.953199986834079,1,0,1,21.066499990411103,1,search_360,0.028099981136620045,1
1789875403.4515862,350,0.04059195518493652,24.635423335584857,2.9942989349365234,0.05289999535307288,0.007099995855242014,1,,0,0,1,,0,search_360,0.0192999723367393,1
1789875403.5049124,351,0.05332612991333008,18.752532794434558,2.0253658294677734,20.854600006714463,0.005299982149153948,1,,0,0,1,20.818799966946244,1,search_360,0.01610000617802143,1
1789875403.515585,352,0.010672569274902344,93.69815029934769,0.0,0.02889998722821474,0.0037999707274138927,1,,0,0,1,,0,search_360,0.011000025551766157,1
1789875403.5742264,353,0.05864143371582031,17.052789071393722,1.993417739868164,27.435299998614937,0.005600042641162872,1,5.48930000513792,1,0,1,21.917800011578947,1,search_360,0.014499993994832039,1
1789875403.593178,354,0.0189516544342041,52.7658418145907,0.9934902191162109,0.03779999678954482,0.005299982149153948,1,,0,0,1,,0,search_360,0.013999990187585354,1
1789875403.673966,355,0.08078789710998535,12.378091716369239,1.5044212341308594,22.13830000255257,0.007400056347250938,1,,0,0,1,22.09949999814853,1,search_360,0.016899954061955214,1
1789875403.685934,356,0.011968135833740234,83.55520140244631,6.981372833251953,0.035699980799108744,0.005500041879713535,1,,0,0,1,,0,search_360,0.01379998866468668,1
1789875403.744892,357,0.058957815170288086,16.961279808481642,2.8324127197265625,28.43649999704212,0.006199989002197981,1,6.740000040736049,1,0,1,21.666499960701913,1,search_360,0.014999997802078724,1
1789875403.782693,358,0.03780102729797363,26.454307501151064,2.0227432250976562,0.0371999922208488,0.004499976057559252,1,,0,0,1,,0,search_360,0.014499993994832039,1
1789875403.8408144,359,0.058121442794799805,17.205354029674417,3.027200698852539,22.652799962088466,0.004500034265220165,1,,0,0,1,22.62429997790605,1,search_360,0.012299977242946625,1
1789875403.8532927,360,0.012478351593017578,80.13879017157706,9.912252426147461,0.03609998384490609,0.005199981387704611,1,,0,0,1,,0,search_360,0.014399993233382702,1
1789875403.9080584,361,0.05476570129394531,18.259603663845645,1.0023117065429688,27.54320000531152,0.005500041879713535,1,5.869899992831051,1,0,1,21.644200023729354,1,search_360,0.014899997040629387,1
1789875403.9490485,362,0.04099011421203613,24.39612621782754,2.035856246948242,0.034999975468963385,0.004300032742321491,1,,0,0,1,,0,search_360,0.012699980288743973,1
1789875404.0011017,363,0.052053213119506836,19.211109940593698,1.8978118896484375,20.943399984389544,0.005099980626255274,1,,0,0,1,20.91129997279495,1,search_360,0.01409999094903469,1
1789875404.014064,364,0.01296234130859375,77.14655679811653,4.021883010864258,0.031200004741549492,0.004099973011761904,1,,0,0,1,,0,search_360,0.012199976481497288,1
1789875404.0743382,365,0.06027412414550781,16.590867377614632,1.9962787628173828,26.593800052069128,0.005499983672052622,1,5.84050000179559,1,0,1,20.725900016259402,1,search_360,0.013400043826550245,1
1789875404.1175046,366,0.043166399002075195,23.166166813032646,2.0248889923095703,0.06320001557469368,0.005300040356814861,1,,0,0,1,,0,search_360,0.03459997242316604,1
1789875404.1686277,367,0.05112314224243164,19.56061298536558,1.0142326354980469,21.647299989126623,0.005599984433501959,1,,0,0,1,21.61199995316565,1,search_360,0.01479999627918005,1
1789875404.1803484,368,0.011720657348632812,85.31944670463791,1.9884109497070312,0.03200001083314419,0.004200031980872154,1,,0,0,1,,0,search_360,0.012399978004395962,1
1789875404.240867,369,0.060518503189086914,16.523871994579114,2.020597457885742,27.132300019729882,0.006699992809444666,1,5.476400023326278,1,0,1,21.624899993184954,1,search_360,0.015900004655122757,1
1789875404.2833278,370,0.04246091842651367,23.551068536840095,2.024412155151367,0.035400036722421646,0.004599976819008589,1,,0,0,1,,0,search_360,0.013399985618889332,1
1789875404.3389475,371,0.05561971664428711,17.979235787831247,1.9953250885009766,22.47719996375963,0.005500041879713535,1,,0,0,1,22.443900001235306,1,search_360,0.013999990187585354,1
1789875404.3509157,372,0.011968135833740234,83.55520140244631,4.987001419067383,0.0274000340141356,0.0033999676816165447,1,,0,0,1,,0,search_360,0.010800024028867483,1
1789875404.4095666,373,0.058650970458984375,17.0500162601626,1.9960403442382812,27.381899999454618,0.005399982910603285,1,5.155299964826554,1,0,1,22.199300001375377,1,search_360,0.013800046872347593,1
1789875404.4496534,374,0.04008674621582031,24.945900937336443,2.023935317993164,0.03630004357546568,0.0048999791033566,1,,0,0,1,,0,search_360,0.013199984095990658,1
1789875404.5055408,375,0.055887460708618164,17.893101374093998,2.0318031311035156,21.69500000309199,0.005399982910603285,1,,0,0,1,21.662899991497397,1,search_360,0.013299984857439995,1
1789875404.5185063,376,0.01296544075012207,77.12811459884887,5.983829498291016,0.029300048481673002,0.004099973011761904,1,,0,0,1,,0,search_360,0.011700030881911516,1
1789875404.581165,377,0.06265878677368164,15.9594535976561,1.0862350463867188,26.209999981801957,0.005399982910603285,1,5.800100043416023,1,0,1,20.38099995115772,1,search_360,0.015600002370774746,1
1789875404.5941632,378,0.012998104095458984,76.93429692945449,6.988048553466797,0.027500034775584936,0.004200031980872154,1,,0,0,1,,0,search_360,0.010999967344105244,1
1789875404.6729367,379,0.07877349853515625,12.694624697336561,2.992868423461914,21.542200003750622,0.005100038833916187,1,,0,0,1,21.509000041987747,1,search_360,0.014599994756281376,1
1789875404.6851017,380,0.012165069580078125,82.20257133897773,5.015373229980469,0.029199989512562752,0.00400003045797348,1,,0,0,1,,0,search_360,0.011399970389902592,1
1789875404.7416117,381,0.056509971618652344,17.69599189941777,0.9970664978027344,27.413300005719066,0.005399982910603285,1,6.106200045906007,1,0,1,21.27859997563064,1,search_360,0.014599994756281376,1
1789875404.7810507,382,0.03943896293640137,25.35563629329158,0.0,0.03130000550299883,0.00400003045797348,1,,0,0,1,,0,search_360,0.011299969628453255,1
1789875404.8374774,383,0.0564267635345459,17.722086778692784,0.9970664978027344,21.155300026293844,0.004799978341907263,1,,0,0,1,21.125199971720576,1,search_360,0.012700038496404886,1
1789875404.8504424,384,0.012964963912963867,77.13095128634215,5.983829498291016,0.02889998722821474,0.003800028935074806,1,,0,0,1,,0,search_360,0.011399970389902592,1
1789875404.9075713,385,0.05712890625,17.504273504273506,1.9938945770263672,27.05150004476309,0.006599992047995329,1,5.835800024215132,1,0,1,21.183400007430464,1,search_360,0.016700010746717453,1
1789875404.9474084,386,0.03983712196350098,25.10221498722238,1.0242462158203125,0.037299992982298136,0.004600035026669502,1,,0,0,1,,0,search_360,0.014899997040629387,1
1789875405.0053742,387,0.057965755462646484,17.25156503212326,0.9944438934326172,24.371800012886524,0.005100038833916187,1,,0,0,1,24.340600008144975,1,search_360,0.013599987141788006,1
1789875405.0183382,388,0.012964010238647461,77.13662528735632,6.017208099365234,0.033299962524324656,0.005099980626255274,1,,0,0,1,,0,search_360,0.012700038496404886,1
1789875405.0787039,389,0.06036567687988281,16.565705077569593,0.5629062652587891,28.591400012373924,0.007099995855242014,1,6.734199996571988,1,0,1,21.82110003195703,1,search_360,0.01850002445280552,1
1789875405.117854,390,0.039150238037109375,25.542628860956835,2.032756805419922,0.03950000973418355,0.00500003807246685,1,,0,0,1,,0,search_360,0.015199999324977398,1
1789875405.172296,391,0.05444192886352539,18.36819563294299,2.0258426666259766,21.153800014872104,0.005799985956400633,1,,0,0,1,21.118199976626784,1,search_360,0.014999997802078724,1
1789875405.184843,392,0.012547016143798828,79.70022422376772,4.23431396484375,0.038700003642588854,0.005099980626255274,1,,0,0,1,,0,search_360,0.013899989426136017,1
1789875405.244249,393,0.05940604209899902,16.833304570830006,2.0258426666259766,26.99950005626306,0.005799985956400633,1,5.606600025203079,1,0,1,21.362200030125678,1,search_360,0.015300000086426735,1
1789875405.2827213,394,0.03847217559814453,25.99281128380556,1.0266304016113281,0.041599967516958714,0.005699985194951296,1,,0,0,1,,0,search_360,0.015500001609325409,1
1789875405.3386116,395,0.05589032173156738,17.892185427073514,2.9935836791992188,20.926900033373386,0.005499983672052622,1,,0,0,1,20.89370001340285,1,search_360,0.01409999094903469,1
1789875405.35058,396,0.011968374252319336,83.55353692304628,5.982875823974609,0.03060000017285347,0.004299974534660578,1,,0,0,1,,0,search_360,0.012200034689158201,1
1789875405.414392,397,0.0638120174407959,15.671029378248216,3.460407257080078,28.739499975927174,0.007399998139590025,1,6.357900041621178,1,0,1,22.346099955029786,1,search_360,0.017700018361210823,1
1789875405.4263647,398,0.011972665786743164,83.52358762968716,13.996124267578125,0.03090000245720148,0.004299974534660578,1,,0,0,1,,0,search_360,0.012299977242946625,1
1789875405.5071535,399,0.08078885078430176,12.37794559882899,1.9938945770263672,23.08309997897595,0.005699985194951296,1,,0,0,1,23.046799993608147,1,search_360,0.014899997040629387,1
1789875405.522075,400,0.014921426773071289,67.01771990093472,7.9784393310546875,0.03589998232200742,0.004699977580457926,1,,0,0,1,,0,search_360,0.01360004534944892,1
1789875405.5840776,401,0.06200265884399414,16.128340600942867,0.9939670562744141,31.17899998323992,0.006099988240748644,1,7.368299993686378,1,0,1,23.7780999741517,1,search_360,0.017300015315413475,1
1789875405.5971012,402,0.013023614883422852,76.78359725400458,18.038511276245117,0.031200004741549492,0.004699977580457926,1,,0,0,1,,0,search_360,0.012499978765845299,1
1789875405.6484888,403,0.05138754844665527,19.459967058714362,0.9977817535400391,23.134399962145835,0.007499998901039362,1,,0,0,1,23.098699981346726,1,search_360,0.014699995517730713,1
1789875405.6864183,404,0.037929534912109375,26.364678668409937,3.029346466064453,0.04449998959898949,0.005999987479299307,1,,0,0,1,,0,search_360,0.017200014553964138,1
1789875405.7456057,405,0.05918741226196289,16.895484390735145,1.9955635070800781,27.413400006480515,0.00689999433234334,1,5.486499983817339,1,0,1,21.89540001563728,1,search_360,0.016300007700920105,1
1789875405.7583575,406,0.01275181770324707,78.42019257735814,10.783910751342773,0.03509997623041272,0.004299974534660578,1,,0,0,1,,0,search_360,0.011899974197149277,1
1789875405.8409402,407,0.08258271217346191,12.10907190719938,3.326892852783203,21.469199971761554,0.005300040356814861,1,,0,0,1,21.437700022943318,1,search_360,0.013699987903237343,1
1789875405.8529484,408,0.012008190155029297,83.27649604892189,6.991386413574219,0.030099996365606785,0.004399975296109915,1,,0,0,1,,0,search_360,0.011300027836114168,1
1789875405.9111862,409,0.05823779106140137,17.17098093479676,1.9893646240234375,26.795500016305596,0.00700005330145359,1,5.676099972333759,1,0,1,21.08050003880635,1,search_360,0.019799976143985987,1
1789875405.9241488,410,0.012962579727172852,77.14513785429197,9.974479675292969,0.029499991796910763,0.004300032742321491,1,,0,0,1,,0,search_360,0.012399978004395962,1
1789875406.0032723,411,0.07912349700927734,12.638470717273133,1.0342597961425781,21.954800002276897,0.004799978341907263,1,,0,0,1,21.909100003540516,1,search_360,0.013100041542202234,1
1789875406.0162392,412,0.01296687126159668,77.11960578814791,4.02379035949707,0.041899969801306725,0.006099988240748644,1,,0,0,1,,0,search_360,0.015700003132224083,1
1789875406.078161,413,0.06192183494567871,16.149392227753843,1.0273456573486328,28.254500008188188,0.006100046448409557,1,5.676999979186803,1,0,1,22.548100037965924,1,search_360,0.014899997040629387,1
1789875406.0905423,414,0.012381315231323242,80.76686372301708,8.976936340332031,0.030399998649954796,0.004200031980872154,1,,0,0,1,,0,search_360,0.012299977242946625,1
1789875406.1727939,415,0.08225154876708984,12.157825779447402,2.5014877319335938,21.72009996138513,0.005400041118264198,1,,0,0,1,21.685699990484864,1,search_360,0.014499993994832039,1
1789875406.1867893,416,0.01399540901184082,71.45200252125177,5.982875823974609,0.03260001540184021,0.004399975296109915,1,,0,0,1,,0,search_360,0.012500036973506212,1
1789875406.2436738,417,0.0568845272064209,17.579472821690675,1.024484634399414,28.06290000444278,0.006699992809444666,1,6.545900017954409,1,0,1,21.482900017872453,1,search_360,0.016900012269616127,1
1789875406.2706273,418,0.026953458786010742,37.100989818754364,20.976781845092773,0.03679998917505145,0.004999979864805937,1,,0,0,1,,0,search_360,0.013299984857439995,1
1789875406.3415914,419,0.07096409797668457,14.091632649632952,3.027200698852539,21.85219997772947,0.005200039595365524,1,,0,0,1,21.82079997146502,1,search_360,0.013399985618889332,1
1789875406.3542602,420,0.012668848037719727,78.93377495906807,5.9833526611328125,0.031200004741549492,0.004099973011761904,1,,0,0,1,,0,search_360,0.01190003240481019,1
1789875406.4139302,421,0.05966997146606445,16.758848302260724,2.0227432250976562,29.70319997984916,0.007499998901039362,1,6.111099966801703,1,0,1,23.555300023872405,1,search_360,0.018700025975704193,1
1789875406.4250977,422,0.011167526245117188,89.54534585824082,10.16998291015625,0.0315000070258975,0.004300032742321491,1,,0,0,1,,0,search_360,0.012499978765845299,1
1789875406.503776,423,0.07867836952209473,12.709973606140588,1.024484634399414,22.057599970139563,0.005200039595365524,1,,0,0,1,22.024500009138137,1,search_360,0.013999990187585354,1
1789875406.5167413,424,0.012965202331542969,77.12953291651343,0.9949207305908203,0.039000005926936865,0.005200039595365524,1,,0,0,1,,0,search_360,0.014599994756281376,1
1789875406.57674,425,0.05999875068664551,16.66701370538003,0.7190704345703125,27.522800024598837,0.005699985194951296,1,5.451700009871274,1,0,1,22.042700031306595,1,search_360,0.01409999094903469,1
