t,bat,h,yaw,vgx,vgy,vgz,tof
1789862937.246578,90.0,100.0,-91.0,0.0,0.0,0.0,156.0
1789862938.2899988,90.0,90.0,-93.0,0.0,0.0,0.0,154.0
1789862939.347903,89.0,100.0,-93.0,0.0,0.0,1.0,164.0
1789862940.3761747,89.0,110.0,-93.0,0.0,0.0,0.0,172.0
1789862941.415453,88.0,110.0,-93.0,0.0,0.0,0.0,172.0
1789862942.4165952,88.0,110.0,-97.0,0.0,0.0,0.0,172.0
1789862943.4746375,88.0,110.0,-97.0,0.0,0.0,0.0,174.0
1789862944.5362937,88.0,110.0,-95.0,0.0,0.0,0.0,173.0
1789862945.544495,88.0,110.0,-92.0,0.0,0.0,-1.0,167.0
1789862946.5683365,88.0,90.0,-92.0,0.0,0.0,-1.0,151.0
1789862947.6360257,88.0,100.0,-92.0,0.0,0.0,1.0,162.0
1789862948.647949,88.0,110.0,-91.0,0.0,0.0,0.0,171.0
1789862949.6664388,87.0,110.0,-92.0,0.0,0.0,0.0,171.0
1789862950.6961734,87.0,110.0,-92.0,-3.0,0.0,0.0,170.0
1789862951.7393436,87.0,110.0,-92.0,2.0,0.0,0.0,132.0
1789862952.763983,87.0,110.0,-92.0,1.0,0.0,0.0,169.0
1789862953.8057542,87.0,110.0,-92.0,4.0,0.0,0.0,171.0
1789862954.825463,87.0,110.0,-88.0,1.0,0.0,0.0,167.0
1789862955.8284512,87.0,110.0,-84.0,0.0,0.0,0.0,168.0
1789862956.8313432,86.0,110.0,-82.0,0.0,0.0,0.0,168.0
1789862957.8335013,86.0,110.0,-74.0,0.0,0.0,0.0,170.0
1789862958.8344939,86.0,110.0,-78.0,0.0,0.0,0.0,171.0
1789862959.8726885,86.0,110.0,-70.0,0.0,0.0,0.0,172.0
1789862960.9270182,86.0,110.0,-73.0,0.0,0.0,0.0,170.0
1789862961.9539034,86.0,110.0,-81.0,0.0,0.0,0.0,171.0
1789862962.966176,86.0,110.0,-81.0,0.0,0.0,0.0,172.0
1789862964.0074399,86.0,110.0,-86.0,0.0,0.0,0.0,173.0
1789862965.0412605,86.0,110.0,-94.0,0.0,0.0,0.0,173.0
1789862966.0522182,86.0,110.0,-101.0,0.0,0.0,0.0,171.0
1789862967.0735977,85.0,110.0,-105.0,0.0,0.0,0.0,171.0
1789862968.083887,85.0,110.0,-105.0,0.0,0.0,0.0,169.0
1789862969.084352,85.0,110.0,-103.0,0.0,0.0,0.0,169.0
1789862970.0972943,85.0,110.0,-101.0,0.0,0.0,0.0,168.0
1789862971.0983486,85.0,110.0,-99.0,0.0,0.0,0.0,170.0
1789862972.1264596,85.0,110.0,-102.0,0.0,0.0,0.0,170.0
1789862973.1543603,85.0,110.0,-103.0,0.0,0.0,0.0,171.0
1789862974.1906915,85.0,110.0,-106.0,0.0,0.0,0.0,173.0
1789862975.239334,84.0,120.0,-105.0,0.0,0.0,0.0,177.0
1789862976.28936,84.0,120.0,-105.0,0.0,0.0,0.0,179.0
1789862977.318728,84.0,120.0,-105.0,0.0,0.0,0.0,177.0
1789862978.3289485,84.0,110.0,-105.0,0.0,0.0,0.0,174.0
1789862979.3570762,84.0,110.0,-105.0,0.0,0.0,-1.0,170.0
1789862980.3777084,84.0,90.0,-105.0,0.0,0.0,0.0,152.0
1789862981.412367,84.0,90.0,-104.0,0.0,0.0,0.0,150.0
1789862982.4136763,84.0,80.0,-103.0,0.0,0.0,-1.0,141.0
1789862983.4256558,84.0,70.0,-104.0,0.0,0.0,0.0,134.0
1789862984.4488935,84.0,80.0,-103.0,0.0,0.0,0.0,142.0
1789862985.5264888,84.0,80.0,-103.0,0.0,0.0,0.0,139.0
1789862986.6115286,84.0,80.0,-104.0,0.0,0.0,0.0,143.0
1789862987.6120853,84.0,80.0,-104.0,0.0,0.0,0.0,142.0
1789862988.615511,84.0,80.0,-104.0,0.0,0.0,0.0,141.0
1789862989.625734,84.0,80.0,-104.0,0.0,0.0,0.0,143.0
1789862990.6281414,84.0,80.0,-104.0,0.0,0.0,0.0,144.0
1789862991.6668165,83.0,80.0,-104.0,0.0,0.0,0.0,142.0
1789862992.716236,83.0,80.0,-104.0,0.0,0.0,0.0,140.0
1789862993.7748868,83.0,90.0,-104.0,0.0,0.0,1.0,153.0
1789862994.8011525,83.0,110.0,-104.0,0.0,0.0,1.0,169.0
1789862995.808335,83.0,110.0,-102.0,0.0,0.0,0.0,175.0
1789862996.8231845,83.0,110.0,-102.0,0.0,0.0,0.0,175.0
