t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,rule_infer_ms,rule_infer_ms_ran
1787920505.4844449,5,,,1.966714859008789,0.038700003642588854,0.0037999998312443495,1,,0,,0,0,,0,hover,0.01810002140700817,1,,
1787920505.565229,15,0.08078408241271973,12.378676221029238,1.0259151458740234,48.60450001433492,0.0053000112529844046,1,,0,,0,0,48.556900001131,1,hover,0.02609999501146376,1,,
1787920505.5801895,34,0.014960527420043945,66.84256322809925,0.9615421295166016,0.0295999925583601,0.0045000051613897085,1,,0,,0,0,,0,hover,0.012499978765845299,1,,
1787920505.6370373,39,0.05684781074523926,17.590826927028942,5.984306335449219,30.161300004692748,0.004299974534660578,1,8.052100019995123,1,,0,0,22.083699994254857,1,hover,0.014800025383010507,1,,
1787920505.651,56,0.013962745666503906,71.61915169728843,0.9975433349609375,0.032199983252212405,0.0051000097300857306,1,,0,,0,0,,0,hover,0.014399993233382702,1,,
1787920505.6881766,61,0.03717660903930664,26.898634002436992,0.0,24.115500011248514,0.011099997209385037,1,,0,,0,0,24.034100002609193,1,hover,0.040000013541430235,1,,
1787920505.7002933,76,0.012116670608520508,82.53092225654748,2.022981643676758,0.040000013541430235,0.005299982149153948,1,,0,,0,0,,0,hover,0.015400000847876072,1,,
1787920505.7562711,81,0.055977821350097656,17.864217932773396,1.9941329956054688,41.12539999186993,0.007700000423938036,1,8.65699999849312,1,0.8892999903764576,1,0,31.542399985482916,1,hover,0.026599998818710446,1,,
1787920505.7712314,99,0.014960289001464844,66.8436284821827,1.9969940185546875,0.9572999842930585,0.008799979696050286,1,,0,0.880700012203306,1,0,,0,hover,0.039300008211284876,1,,
1787920505.8104167,104,0.039185285568237305,25.519783395698337,2.1948814392089844,26.673999993363395,0.005400012014433742,1,,0,0.22300001000985503,1,0,26.402699993923306,1,hover,0.03409999771974981,1,,
1787920505.8203993,123,0.009982585906982422,100.1744447098161,0.5168914794921875,0.3203000233042985,0.006599992047995329,1,,0,0.2789999998640269,1,0,,0,hover,0.021000014385208488,1,,
1787920505.8521912,125,0.03179192543029785,31.454527728823727,4.529714584350586,23.986300016986206,0.0048000074457377195,1,4.646199988201261,1,0.17510002362541854,1,0,19.141900003887713,1,hover,0.016699981642886996,1,,
1787920505.859538,126,0.0073468685150146484,136.11241278598087,1.0991096496582031,0.23559998953714967,0.0050000089686363935,1,,0,0.19990000873804092,1,0,,0,hover,0.019099999917671084,1,,
1787920505.9250011,127,0.06546306610107422,15.275789228326268,14.96267318725586,17.77929998934269,0.004399975296109915,1,,0,0.1720000000204891,1,0,17.58049998898059,1,hover,0.015200028428807855,1,,
1787920505.938001,128,0.012999773025512695,76.92441999082989,12.999773025512695,0.19409999367780983,0.0045000051613897085,1,,0,0.16269998741336167,1,0,,0,hover,0.015900004655122757,1,,
1787920505.976896,129,0.0388951301574707,25.710159496867682,1.9609928131103516,18.366300006164238,0.0042000028770416975,1,0.010899995686486363,1,0.1503999810665846,1,0,18.18400001502596,1,hover,0.015600002370774746,1,,
1787920506.0323546,130,0.05545854568481445,18.031486178582178,7.031679153442383,0.25400001322850585,0.005399982910603285,1,,0,0.21860000560991466,1,0,,0,hover,0.01750001683831215,1,,
1787920506.080259,131,0.04790449142456055,20.874869354886872,1.734018325805664,21.15610000328161,0.0041000021155923605,1,,0,0.1587000151630491,1,0,20.970899990061298,1,hover,0.01479999627918005,1,,
1787920506.092194,132,0.011934995651245117,83.78721109091272,0.9982585906982422,0.18630002159625292,0.0043000036384910345,1,,0,0.15609999536536634,1,0,,0,hover,0.01479999627918005,1,,
1787920506.1433723,133,0.0511782169342041,19.53956311697266,0.9691715240478516,18.11829998041503,0.0040000013541430235,1,0.011299998732283711,1,0.1506999833509326,1,0,17.936499993084,1,hover,0.014600023860111833,1,,
