t,event,latency_ms
1789866125.286281,rc_send,
1789866125.4232469,rc_send,
1789866125.542973,rc_send,
1789866125.677265,rc_send,
1789866125.7962058,rc_send,
1789866125.9382837,rc_send,
1789866126.0409448,rc_send,
1789866126.1734295,rc_send,
1789866126.2890098,rc_send,
1789866126.425191,rc_send,
1789866126.5035229,llm_explanation,2032.390000007581
1789866126.5413063,rc_send,
1789866126.6840656,rc_send,
1789866126.811594,rc_send,
1789866126.940017,rc_send,
1789866127.089431,rc_send,
1789866127.216551,rc_send,
1789866127.355359,rc_send,
1789866127.4704823,rc_send,
1789866127.5732229,rc_send,
1789866127.6758995,rc_send,
1789866127.7837195,rc_send,
1789866127.891919,rc_send,
1789866128.0107734,rc_send,
1789866128.1175478,rc_send,
1789866128.283665,rc_send,
1789866128.4050863,rc_send,
1789866128.516638,rc_send,
1789866128.6421866,rc_send,
1789866128.750629,rc_send,
1789866128.9097042,rc_send,
1789866129.032657,rc_send,
1789866129.1490195,rc_send,
1789866129.2505553,rc_send,
1789866129.35526,rc_send,
1789866129.5300043,rc_send,
1789866129.6576102,rc_send,
1789866129.771039,rc_send,
1789866129.87648,rc_send,
1789866130.0045865,rc_send,
1789866130.1305006,rc_send,
1789866130.2640226,rc_send,
1789866130.3740003,rc_send,
1789866130.4753468,rc_send,
1789866130.5253572,llm_explanation,4014.5324000041
1789866130.653131,rc_send,
1789866130.7603476,rc_send,
1789866130.86216,rc_send,
1789866130.9648964,rc_send,
1789866131.0665686,rc_send,
1789866131.1742916,rc_send,
1789866131.285513,rc_send,
1789866131.386099,rc_send,
1789866131.513674,rc_send,
1789866131.6233196,rc_send,
1789866131.7274776,rc_send,
1789866131.8489552,rc_send,
1789866131.9533072,rc_send,
1789866132.0563366,rc_send,
1789866132.1715589,rc_send,
1789866132.3075747,rc_send,
1789866132.4174666,rc_send,
1789866132.5196455,rc_send,
1789866132.6269097,rc_send,
1789866132.7491996,rc_send,
1789866132.8512924,rc_send,
1789866132.9903765,rc_send,
1789866133.0936573,rc_send,
1789866133.197457,rc_send,
1789866133.3277447,rc_send,
1789866133.43176,rc_send,
1789866133.5317361,rc_send,
1789866133.6588337,rc_send,
1789866133.76474,rc_send,
1789866133.871412,rc_send,
1789866133.9796536,rc_send,
1789866134.0940108,rc_send,
1789866134.2038412,rc_send,
1789866134.3324022,rc_send,
1789866134.4354143,rc_send,
1789866134.5606277,rc_send,
1789866134.6764822,rc_send,
1789866134.8118513,rc_send,
1789866134.9345033,rc_send,
1789866135.036638,rc_send,
1789866135.203457,rc_send,
1789866135.3218746,rc_send,
1789866135.4458542,rc_send,
1789866135.547453,rc_send,
1789866135.6541357,rc_send,
1789866135.7545633,rc_send,
1789866135.8891957,rc_send,
1789866136.0007198,rc_send,
1789866136.1410866,rc_send,
1789866136.2432058,rc_send,
1789866136.3788934,rc_send,
1789866136.4899573,rc_send,
1789866136.642239,rc_send,
1789866136.763276,rc_send,
1789866136.8715782,rc_send,
1789866136.9772952,rc_send,
1789866137.0773277,rc_send,
1789866137.1922743,rc_send,
1789866137.344469,rc_send,
1789866137.4691634,rc_send,
1789866137.5203106,llm_explanation,3017.1730000292882
1789866137.5703437,rc_send,
1789866137.6896067,rc_send,
1789866137.7922082,rc_send,
1789866137.8920643,rc_send,
1789866137.9985082,rc_send,
1789866138.1335812,rc_send,
1789866138.253354,rc_send,
1789866138.3923979,rc_send,
1789866138.5117936,rc_send,
1789866138.6254485,rc_send,
1789866138.7639954,rc_send,
1789866138.8691018,rc_send,
1789866139.0044603,rc_send,
1789866139.1210396,rc_send,
1789866139.263129,rc_send,
1789866139.3761659,rc_send,
1789866139.5190277,rc_send,
1789866139.629984,rc_send,
1789866139.7791822,rc_send,
1789866139.9033666,rc_send,
1789866140.0308716,rc_send,
1789866140.1385808,rc_send,
1789866140.2688,rc_send,
1789866140.372692,rc_send,
1789866140.4850235,rc_send,
1789866140.5858796,rc_send,
1789866140.6961129,rc_send,
1789866140.801137,rc_send,
1789866140.9035873,rc_send,
1789866141.0276964,rc_send,
1789866141.1293395,rc_send,
1789866141.240216,rc_send,
1789866141.34661,rc_send,
1789866141.4487393,rc_send,
1789866141.5433767,llm_explanation,4009.4622999895364
1789866141.5590293,rc_send,
1789866141.6826518,rc_send,
1789866141.8027968,rc_send,
1789866141.9512017,rc_send,
1789866142.0725744,rc_send,
1789866142.2130685,rc_send,
1789866142.324613,rc_send,
1789866142.4253902,rc_send,
1789866142.5442855,rc_send,
1789866142.6759543,rc_send,
1789866142.7812576,rc_send,
1789866142.8857758,rc_send,
1789866142.98812,rc_send,
1789866143.0907652,rc_send,
1789866143.2103753,rc_send,
1789866143.3249226,rc_send,
1789866143.4317656,rc_send,
1789866143.4903703,llm_explanation,1926.349300018046
1789866143.5677314,rc_send,
1789866143.6695192,rc_send,
1789866143.7713783,rc_send,
1789866143.908142,rc_send,
1789866144.0089579,rc_send,
1789866144.1105883,rc_send,
1789866144.2471247,rc_send,
1789866144.3668559,rc_send,
1789866144.495105,rc_send,
1789866144.6108878,rc_send,
1789866144.7296598,rc_send,
1789866144.8367004,rc_send,
1789866144.9388628,rc_send,
1789866145.0608203,rc_send,
1789866145.1768358,rc_send,
1789866145.276867,rc_send,
1789866145.3962443,rc_send,
1789866145.5086844,rc_send,
1789866145.6116953,rc_send,
1789866145.7171574,llm_explanation,2227.273799944669
1789866145.7351127,rc_send,
1789866145.850383,rc_send,
1789866145.989876,rc_send,
1789866146.0908196,rc_send,
1789866146.1928391,rc_send,
1789866146.3261042,rc_send,
1789866146.42636,rc_send,
1789866146.562793,rc_send,
1789866146.6667745,rc_send,
1789866146.7669165,rc_send,
1789866146.897582,rc_send,
1789866146.9991126,rc_send,
1789866147.1100855,rc_send,
1789866147.2234306,rc_send,
1789866147.3431146,rc_send,
1789866147.4458902,rc_send,
1789866147.578216,rc_send,
1789866147.6801996,rc_send,
1789866147.7827597,rc_send,
1789866147.9163759,rc_send,
1789866148.016795,rc_send,
1789866148.1169553,rc_send,
1789866148.2302072,rc_send,
1789866148.3501267,rc_send,
1789866148.4880974,rc_send,
1789866148.58847,rc_send,
1789866148.7391324,rc_send,
1789866148.8420336,rc_send,
1789866148.9425523,rc_send,
1789866149.059771,rc_send,
1789866149.1738238,rc_send,
1789866149.2751722,rc_send,
1789866149.3946111,rc_send,
1789866149.5105243,rc_send,
1789866149.6121862,rc_send,
1789866149.735869,llm_explanation,4010.110799979884
1789866149.7458425,rc_send,
1789866149.8511481,rc_send,
1789866149.9907959,rc_send,
1789866150.096441,rc_send,
1789866150.2291205,rc_send,
1789866150.3410614,rc_send,
1789866150.444549,rc_send,
1789866150.5655022,rc_send,
1789866150.666836,rc_send,
1789866150.7674677,rc_send,
1789866150.9017258,rc_send,
1789866151.0191107,rc_send,
1789866151.1203442,rc_send,
