t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying
1787925722.5654864,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,216,216,True,False,0/20,0.05631937086582184,False
1787925723.0854187,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,210,210,True,False,0/20,0.04428244009613991,False
1787925723.611104,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,220,220,True,False,0/20,0.008996207267045975,False
1787925724.098555,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,216,216,True,False,0/20,0.044145677238702774,False
1787925724.6235821,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,216,216,True,False,0/20,0.024263188242912292,False
1787925725.1534119,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,218,218,True,False,0/20,0.008758600801229477,False
1787925725.6324694,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,220,220,True,False,0/20,-0.009731221944093704,False
1787925726.180796,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,218,218,True,False,0/20,0.025474414229393005,False
1787925726.7162433,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,206,206,True,False,0/20,0.3527425527572632,False
1787925727.2421677,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,206,206,True,False,0/20,0.282566636800766,False
1787925727.7669876,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,204,204,True,False,0/20,0.32502490282058716,False
1787925728.2748556,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,213,213,True,False,0/20,0.16658800840377808,False
1787925728.808606,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,208,208,True,False,0/20,0.2551656663417816,False
1787925729.2878766,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,201,201,True,False,0/20,0.3204275369644165,False
1787925729.8010142,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,210,210,True,False,0/20,0.20403839647769928,False
1787925730.3122823,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,205,205,True,False,0/20,0.2641599178314209,False
1787925730.8420014,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,208,208,True,False,0/20,0.20676155388355255,False
1787925731.371307,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,214,214,True,False,0/20,0.13120323419570923,False
1787925731.9140363,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,212,212,True,False,0/20,0.14516565203666687,False
1787925732.4197855,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,210,210,True,False,0/20,0.2139969766139984,False
1787925732.9364352,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,207,207,True,False,0/20,0.293567955493927,False
1787925733.4597504,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,210,210,True,False,0/20,0.48771893978118896,False
1787925733.970334,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,186,186,True,False,0/20,0.4824487566947937,False
1787925734.4900548,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,200,200,True,False,0/20,0.4937673807144165,False
1787925735.025942,search_360,ground,Autonomy: no human for 25.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,200,200,True,False,0/20,0.5494505167007446,False
1787925735.5509212,face,ground,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,,,,,True,195,195,True,False,0/20,0.5365620255470276,False
1787925736.0748427,face,ground,Search: face_detected -> face (exit search),HOVER,,True,False,True,False,,,,,True,206,206,True,False,0/20,0.16665631532669067,False
1787925736.600971,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,207,208,True,False,0/20,0.09348075091838837,False
1787925737.0815995,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,212,212,True,False,0/20,0.44417208433151245,False
1787925737.6062953,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,204,204,True,False,0/20,0.3748916685581207,False
1787925738.1284635,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,209,209,True,False,0/20,0.3200145363807678,False
1787925738.6218314,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,205,205,True,False,0/20,0.3856954872608185,False
1787925739.1607904,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,208,208,True,False,0/20,0.4037470519542694,False
1787925739.6979015,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,207,207,True,False,0/20,0.4113951325416565,False
1787925740.2210143,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,210,210,True,False,0/20,0.33984923362731934,False
1787925740.7567484,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,210,210,True,False,0/20,0.38113605976104736,False
1787925741.286421,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,214,214,True,False,0/20,0.2577589750289917,False
1787925741.8191783,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,213,213,True,False,0/20,0.3178750276565552,False
1787925742.3459535,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,216,216,True,False,0/20,0.18060153722763062,False
1787925742.828268,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,221,221,True,False,0/20,0.12234233319759369,False
1787925743.3523607,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,223,223,True,False,0/20,0.09674965590238571,False
1787925743.8783379,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,228,228,True,False,0/20,0.24286377429962158,False
1787925744.3995821,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,226,226,True,False,0/20,0.3430982828140259,False
1787925744.8902311,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,211,211,True,False,0/20,0.2965349555015564,False
1787925745.4156656,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,221,221,True,False,0/20,0.10863685607910156,False
1787925745.9404342,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,227,227,True,False,0/20,0.00745682418346405,False
1787925746.4776685,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,229,229,True,False,0/20,0.01055695116519928,False
1787925746.9691625,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,230,230,True,False,0/20,-0.023995954543352127,False
1787925747.4901838,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,226,226,True,False,0/20,-0.03466976806521416,False
1787925748.023825,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,228,228,True,False,0/20,-0.032530613243579865,False
1787925748.563064,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,226,226,True,False,0/20,-0.012429047375917435,False
1787925749.11158,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,226,226,True,False,0/20,-0.014447800815105438,False
1787925749.6007617,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,225,225,True,False,0/20,-0.013573041185736656,False
1787925750.1388187,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,,,,,True,226,226,True,False,0/20,-0.02666345238685608,False
1787925750.666913,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,228,228,True,False,0/20,-0.032569028437137604,False
1787925751.1927204,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,226,226,True,False,0/20,0.030549446120858192,False
1787925751.695475,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,228,228,True,False,0/20,-0.0029569827020168304,False
1787925752.231454,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,226,226,True,False,0/20,0.020561913028359413,False
1787925752.755446,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,224,224,True,False,0/20,-0.00379166379570961,False
1787925753.2769556,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,212,212,True,False,0/20,0.0637984350323677,False
1787925753.810059,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,224,224,True,False,0/20,0.014321321621537209,False
1787925754.291868,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,221,221,True,False,0/20,0.019718017429113388,False
1787925754.800591,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,228,228,True,False,0/20,-0.02424771711230278,False
1787925755.3473053,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,202,202,True,False,0/20,0.40561145544052124,False
1787925755.890003,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,192,192,True,False,0/20,0.5246778726577759,False
1787925756.4171495,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,203,203,True,False,0/20,0.526148796081543,False
1787925756.9478908,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,202,202,True,False,0/20,0.5498946309089661,False
1787925757.459534,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,205,205,True,False,0/20,0.5372136235237122,False
1787925757.9830098,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,202,202,True,False,0/20,0.5504932403564453,False
1787925758.5077133,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,200,200,True,False,0/20,0.5336306095123291,False
1787925758.985473,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,194,194,True,False,0/20,0.52997887134552,False
1787925759.5234072,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,180,180,True,False,0/20,0.463907927274704,False
1787925760.0672822,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,178,178,True,False,0/20,0.43168169260025024,False
1787925760.5927773,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,176,176,True,False,0/20,0.4797365665435791,False
1787925761.1176844,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,182,182,True,False,0/20,0.46097058057785034,False
1787925761.6475816,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.5546327829360962,False
1787925762.1350176,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,199,199,True,False,0/20,0.5060713887214661,False
1787925762.659275,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,198,198,True,False,0/20,0.5351085066795349,False
1787925763.2033646,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,201,201,True,False,0/20,0.5730355978012085,False
1787925763.7324314,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,192,192,True,False,0/20,0.5208149552345276,False
1787925764.257283,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,180,180,True,False,0/20,0.37929999828338623,False
1787925764.7825801,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,182,182,True,False,0/20,0.4200073480606079,False
1787925765.3213813,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,187,187,True,False,0/20,0.459194540977478,False
1787925765.8464952,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,188,188,True,False,0/20,0.4899444580078125,False
1787925766.382241,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,188,188,True,False,0/20,0.49564850330352783,False
1787925766.8699353,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,189,189,True,False,0/20,0.4919891953468323,False
1787925767.3780863,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,189,189,True,False,0/20,0.5195278525352478,False
1787925767.9016066,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,188,188,True,False,0/20,0.5188360214233398,False
1787925768.4304564,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,190,190,True,False,0/20,0.513892412185669,False
1787925768.9038246,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,190,190,True,False,0/20,0.5006442666053772,False
1787925769.445642,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,190,190,True,False,0/20,0.5293357372283936,False
1787925769.970693,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,189,189,True,False,0/20,0.5055904984474182,False
1787925770.4964037,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,188,188,True,False,0/20,0.5257992744445801,False
1787925771.0456436,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,184,184,True,False,0/20,0.5412207841873169,False
1787925771.5625048,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,186,186,True,False,0/20,0.5401826500892639,False
1787925772.0499363,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,189,189,True,False,0/20,0.5299381017684937,False
1787925772.6066809,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,189,189,True,False,0/20,0.5495175123214722,False
1787925773.1458485,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,192,192,True,False,0/20,0.535983681678772,False
1787925773.6891763,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.5632668137550354,False
1787925774.2323084,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,193,193,True,False,0/20,0.5557868480682373,False
1787925774.709672,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,193,193,True,False,0/20,0.49987587332725525,False
1787925775.2487986,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,243,243,True,False,0/20,0.14980247616767883,False
1787925775.7314754,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,236,254,True,False,0/20,0.07280166447162628,False
1787925776.2620955,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,238,238,True,False,0/20,0.2901393175125122,False
1787925776.7462776,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,222,222,True,False,0/20,0.5061727166175842,False
1787925777.2701507,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,220,220,True,False,0/20,0.515299916267395,False
1787925777.7900405,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,221,221,True,False,0/20,0.49803459644317627,False
1787925778.3324208,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,216,216,True,False,0/20,0.48543888330459595,False
1787925778.8587475,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,224,224,True,False,0/20,0.5168182253837585,False
1787925779.4010637,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,223,223,True,False,0/20,0.5152854323387146,False
1787925779.9243464,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,215,215,True,False,0/20,0.5046873092651367,False
1787925780.4650042,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,213,213,True,False,0/20,0.5349345207214355,False
1787925781.0265458,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,215,216,True,False,0/20,0.561012864112854,False
1787925781.5023446,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,209,209,True,False,0/20,0.5453335642814636,False
1787925782.0089839,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,205,205,True,False,0/20,0.5386255979537964,False
1787925782.594663,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,207,207,True,False,0/20,0.5505303144454956,False
1787925783.0572972,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,192,192,True,False,0/20,0.544248104095459,False
1787925783.5865016,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,166,166,True,False,0/20,0.49572452902793884,False
1787925784.1166446,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,162,162,True,False,0/20,0.4969363808631897,False
1787925784.6565495,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,182,182,True,False,0/20,0.4725765585899353,False
1787925785.1862814,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,247,247,True,False,0/20,0.2633291482925415,False
1787925785.693777,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,False,279,279,True,False,0/20,0.13476534187793732,False
1787925786.2131274,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,217,217,True,False,0/20,0.27163562178611755,False
1787925786.7058032,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,140,140,True,False,0/20,0.3423168361186981,False
1787925787.252448,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,171,171,True,False,0/20,0.5198942422866821,False
1787925787.7766066,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,162,162,True,False,0/20,0.21674814820289612,False
1787925788.3174922,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,166,166,True,False,0/20,0.238248810172081,False
1787925788.852438,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,154,154,True,False,0/20,0.24281558394432068,False
1787925789.377601,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,180,180,True,False,0/20,0.17871959507465363,False
1787925789.918803,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,176,176,True,False,0/20,0.2568521499633789,False
1787925790.4429832,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,182,182,True,False,0/20,0.19460521638393402,False
1787925790.9721136,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,174,174,True,False,0/20,0.289642870426178,False
1787925791.4966755,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,173,173,True,False,0/20,0.29280728101730347,False
1787925791.9992757,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,168,168,True,False,0/20,0.1821535974740982,False
1787925792.5229285,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,159,159,True,False,0/20,0.2117505669593811,False
1787925793.0501742,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,143,143,True,False,0/20,0.18758413195610046,False
1787925793.586119,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,154,154,True,False,0/20,0.21479082107543945,False
1787925794.130393,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,137,137,True,False,0/20,0.17328640818595886,False
1787925794.66992,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,,,,,True,172,172,True,False,0/20,0.2729646563529968,False
1787925795.1848762,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,193,193,True,False,0/20,0.49306777119636536,False
1787925795.7220707,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,184,184,True,False,0/20,0.4032045006752014,False
1787925796.2631106,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,183,183,True,False,0/20,0.42990416288375854,False
1787925796.784573,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,192,192,True,False,0/20,0.4833061397075653,False
1787925797.326043,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,187,187,True,False,0/20,0.1296846866607666,False
1787925797.836825,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,194,194,True,False,0/20,0.20394974946975708,False
1787925798.3835046,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,186,186,True,False,0/20,0.36328810453414917,False
1787925798.9195285,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,174,174,True,False,0/20,0.27227866649627686,False
1787925799.4572291,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,184,184,True,False,0/20,0.33752164244651794,False
1787925799.984666,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,184,184,True,False,0/20,0.5058848857879639,False
1787925800.5103648,face,ground,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,,,,,True,176,176,True,False,0/20,0.5025464296340942,False
1787925801.0324137,face,ground,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,,,,,True,176,176,True,False,0/20,0.4965052306652069,False
1787925801.519043,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,174,174,True,False,0/20,0.5343087315559387,False
1787925802.0511947,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,186,186,True,False,0/20,0.5188901424407959,False
1787925802.5504205,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,184,184,True,False,0/20,0.4770458936691284,False
1787925803.0304523,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,153,153,True,False,0/20,0.22333873808383942,False
1787925803.5565221,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,150,150,True,False,0/20,0.28845804929733276,False
1787925804.0480251,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,128,128,True,False,0/20,0.19345006346702576,False
1787925804.5733452,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,128,128,True,False,0/20,0.2100970447063446,False
1787925805.09821,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,131,131,True,False,0/20,0.1789672076702118,False
1787925805.5759733,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,130,130,True,False,0/20,0.1860186755657196,False
1787925806.114264,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,162,162,True,False,0/20,0.09849056601524353,False
1787925806.6561534,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,178,178,True,False,0/20,0.5173172354698181,False
1787925807.195989,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,172,172,True,False,0/20,0.5423468947410583,False
1787925807.737131,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,169,169,True,False,0/20,0.5259723663330078,False
1787925808.2595026,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,155,155,True,False,0/20,0.16228161752223969,False
1787925808.788633,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,146,146,True,False,0/20,0.2490861415863037,False
1787925809.3039813,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,156,156,True,False,0/20,0.2840568423271179,False
1787925809.7852452,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,147,147,True,False,0/20,0.26544350385665894,False
1787925810.3259935,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,148,148,True,False,0/20,0.27772265672683716,False
1787925810.8596256,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,150,150,True,False,0/20,0.1777120977640152,False
1787925811.3853025,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,150,150,True,False,0/20,0.22172686457633972,False
1787925811.925439,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,148,148,True,False,0/20,0.2668500542640686,False
1787925812.465143,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,131,131,True,False,0/20,0.19775822758674622,False
1787925812.9898756,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,130,130,True,False,0/20,0.195661261677742,False
1787925813.526404,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,128,128,True,False,0/20,0.1802472174167633,False
1787925814.0635352,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,126,126,True,False,0/20,0.2865346074104309,False
1787925814.5998318,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,139,139,True,False,0/20,0.20351381599903107,False
1787925815.1289518,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,134,134,True,False,0/20,0.19496986269950867,False
1787925815.665723,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,136,136,True,False,0/20,0.08108033239841461,False
1787925816.2038722,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,132,132,True,False,0/20,0.11905331164598465,False
1787925816.7579706,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,131,131,True,False,0/20,0.1353357881307602,False
1787925817.264733,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,133,133,True,False,0/20,0.191258043050766,False
1787925817.789857,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,161,161,True,False,0/20,0.4467776119709015,False
1787925818.2936351,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,166,166,True,False,0/20,0.5019441843032837,False
1787925818.855759,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,172,172,True,False,0/20,0.4888561964035034,False
1787925819.3709917,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,168,168,True,False,0/20,0.4746953845024109,False
1787925819.879221,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,164,164,True,False,0/20,0.5042010545730591,False
1787925820.406032,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,170,170,True,False,0/20,0.5033127665519714,False
1787925820.928198,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,170,170,True,False,0/20,0.3439025580883026,False
1787925821.441778,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,132,132,True,False,0/20,0.19912804663181305,False
1787925821.983054,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,130,130,True,False,0/20,0.2039770931005478,False
