t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms,assoc_ms_ran,assoc_ok,assoc_pose_ms,assoc_pose_ms_ran,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,svm_infer_ms,svm_infer_ms_ran
1790248777.5291371,4032,0.0845954418182373,11.820967873760988,5.997419357299805,47.31019999962882,,0,,,0,0,,,no_face,0,0.006499998562503606,1,6.942899999557994,1,11.792900000727968,1,0,28.502799999841955,1,land,0.03389999983482994,1,,
1790248777.5495305,4033,0.02039337158203125,49.035540591096144,26.005029678344727,14.876500001264503,,0,,,0,0,,,no_hand,0,0.009100000170292333,1,,0,14.731899998878362,1,0,,0,land,0.06159999975352548,1,,
1790248777.623188,4034,0.07365751266479492,13.576347663962816,3.9844512939453125,40.62770000018645,,0,,,0,0,,,no_hand,0,0.008000000889296643,1,,0,12.956599999597529,1,0,27.587900000071386,1,land,0.03909999941242859,1,,
1790248777.6410244,4035,0.017836332321166992,56.06533798505567,15.98811149597168,12.260199999218457,,0,,,0,0,,,no_hand,0,0.005500000042957254,1,,0,12.192700000014156,1,0,,0,land,0.028200000087963417,1,,
1790248777.6968846,4036,0.055860280990600586,17.901807550310505,4.962444305419922,49.08679999971355,,0,,,0,0,,,no_hand,0,0.006199999916134402,1,7.885200000600889,1,11.951099999350845,1,0,29.18359999966924,1,land,0.03640000068116933,1,,
1790248777.715573,4037,0.018688440322875977,53.5090132040569,27.001142501831055,13.011300001380732,,0,,,0,0,,,no_hand,0,0.007599999662488699,1,,0,12.909900000522612,1,0,,0,land,0.046499999371008016,1,,
1790248777.8152082,4038,0.09963512420654297,10.036621201244317,3.961324691772461,63.662399999884656,,0,,,0,0,,,no_hand,0,0.006900001608300954,1,,0,12.665199999901233,1,0,50.92949999925622,1,land,0.028399999791872688,1,,
1790248777.833345,4040,0.01813673973083496,55.1367012396314,7.001399993896484,11.964100000113831,,0,,,0,0,,,no_hand,0,0.005300000339047983,1,,0,11.89159999921685,1,0,,0,land,0.029200000426499173,1,,
1790248777.9913864,4041,0.15804147720336914,6.327452879431084,3.1609535217285156,143.46289999957662,0.202,1,pose,73.46370000050229,1,1,73.45400000122027,1,ok,8,0.006399999620043673,1,7.1702999994158745,1,13.622500000565196,1,0,49.17410000052769,1,land,0.02390000008745119,1,,
1790248778.0093157,4044,0.0179293155670166,55.77457746572519,20.874977111816406,12.710900000456604,,1,held,,0,1,,,held,0,0.006600001142942347,1,,0,12.62729999871226,1,0,,0,land,0.033299998904112726,1,,
1790248778.1867502,4045,0.17743444442749023,5.635884302095903,4.998445510864258,170.24400000082096,0.234,1,pose,83.19889999984298,1,1,83.1860999987839,1,ok,8,0.006199999916134402,1,,0,10.930599999483093,1,0,76.07250000000931,1,land,0.025600000299164094,1,,
1790248778.2045474,4049,0.017797231674194336,56.18851393893927,17.15707778930664,11.399799999708193,,1,held,,0,1,,,held,0,0.005899999450775795,1,,0,11.326399999234127,1,0,,0,land,0.026699999580159783,1,,
1790248778.4190836,4050,0.21453619003295898,4.661218230110132,3.9887428283691406,172.0206000009057,0.253,2,pose,82.42659999996249,1,1,82.41630000156874,1,ok,8,0.005300000339047983,1,6.543099998452817,1,10.358400000768597,1,0,72.66280000112602,1,land,0.022500000341096893,1,,
1790248778.4412823,4054,0.02219867706298828,45.04772951840873,15.424966812133789,12.652899999011424,,2,held,,0,1,,,held,0,0.006299998858594336,1,,0,12.578599998960271,1,0,,0,land,0.026700001399149187,1,,
1790248778.6284978,4055,0.18721556663513184,5.341436174209381,8.544921875,178.66349999894737,0.221,2,pose,75.06529999955092,1,1,75.05180000043765,1,ok,7,0.007700000423938036,1,,0,14.432899999519577,1,0,89.11169999919366,1,land,0.030299999707494862,1,,
1790248778.652336,4059,0.023838043212890625,41.94975196031365,26.35955810546875,13.68449999972654,,2,held,,0,1,,,held,0,0.005899999450775795,1,,0,13.607900000351947,1,0,,0,land,0.027300000510877,1,,
1790248778.8227828,4060,0.17044687271118164,5.866930757330334,14.118432998657227,163.25210000104562,0.224,1,pose,74.06099999934668,1,1,74.04879999921832,1,ok,8,0.005899999450775795,1,10.60430000143242,1,13.799099999232567,1,0,64.75890000001527,1,land,0.021400001060101204,1,,
1790248778.841268,4064,0.018485307693481445,54.09701675415629,20.694255828857422,12.05380000101286,,1,held,,0,1,,,held,0,0.005599998985417187,1,,0,11.985199998889584,1,0,,0,land,0.026100000468431972,1,,
1790248779.0047576,4065,0.16348958015441895,6.11659776149331,3.2274723052978516,155.06870000172057,0.253,2,pose,71.16490000043996,1,1,71.15309999971942,1,ok,8,0.006199999916134402,1,,0,12.352600000667735,1,0,71.51060000069265,1,land,0.023999999029911123,1,,
1790248779.0233686,4069,0.01861095428466797,53.73179605431719,2.669095993041992,11.775000000852742,,2,held,,0,1,,,held,0,0.006600001142942347,1,,0,11.696000001393259,1,0,,0,land,0.026899999284069054,1,,
1790248779.204415,4070,0.1810464859008789,5.523443302553189,1.76239013671875,148.7401000013051,0.271,1,pose,72.38540000071225,1,1,72.37410000016098,1,ok,8,0.007499998901039362,1,8.06410000041069,1,11.165699999764911,1,0,57.08690000028582,1,land,0.028200000087963417,1,,
1790248779.2233512,4073,0.0189361572265625,52.809024979854954,36.15546226501465,12.342699999862816,,1,held,,0,1,,,held,0,0.005199999577598646,1,,0,12.277900001208764,1,0,,0,land,0.024000000848900527,1,,
1790248779.3957345,4074,0.17238330841064453,5.801025686418783,3.065347671508789,149.12999999978638,0.262,1,pose,78.38269999956538,1,1,78.3724999982951,1,ok,8,0.005300000339047983,1,,0,16.64320000054431,1,0,54.0675000011106,1,land,0.020900000890833326,1,,
1790248779.413662,4077,0.01792740821838379,55.78051148378174,59.9367618560791,12.873800000306801,,1,held,,0,1,,,held,0,0.005900001269765198,1,,0,12.803100000382983,1,0,,0,land,0.027999998565064743,1,,
1790248779.570325,4078,0.1566629409790039,6.383130520535937,12.086153030395508,150.13030000045546,0.264,1,pose,77.44669999920006,1,1,77.43599999957951,1,ok,8,0.004799998350790702,1,8.308099999339902,1,11.400900000808178,1,0,52.946800000427174,1,land,0.021200001356191933,1,,
1790248779.5908573,4082,0.02053236961364746,48.7035845748325,1.9855499267578125,12.690500001554028,,1,held,,0,1,,,held,0,0.006399999620043673,1,,0,12.607699998625321,1,0,,0,land,0.029400000130408444,1,,
1790248779.7534184,4083,0.16256117820739746,6.1515302178985705,3.6063194274902344,140.75679999950808,0.263,1,pose,70.24230000024545,1,1,70.22940000024391,1,ok,8,0.005600000804406591,1,,0,13.55419999890728,1,0,56.91870000009658,1,land,0.02409999979136046,1,,
1790248779.7717898,4086,0.0183713436126709,54.432600090844204,19.571304321289062,11.975199999142205,,1,held,,0,1,,,held,0,0.008499999239575118,1,,0,11.865700000271318,1,0,,0,land,0.04070000068168156,1,,
1790248779.9269607,4087,0.15517091751098633,6.444506586933073,4.598855972290039,147.16210000005958,0.263,1,pose,70.0286999999662,1,1,70.01689999924565,1,ok,8,0.005300000339047983,1,8.732600001167157,1,12.676799999098876,1,0,55.69659999855503,1,land,0.02049999966402538,1,,
1790248779.94533,4090,0.018369197845458984,54.4389585442463,23.863554000854492,12.475700001232326,,1,held,,0,1,,,held,0,0.004999999873689376,1,,0,12.409700000716839,1,0,,0,land,0.02409999979136046,1,,
1790248780.0927603,4091,0.147430419921875,6.7828606913682465,13.38648796081543,136.36770000084653,0.252,1,pose,70.12620000023162,1,1,70.11730000158423,1,ok,8,0.005199999577598646,1,,0,12.266100000488223,1,0,53.9349000009679,1,land,0.023099999452824704,1,,
1790248780.1112797,4094,0.01851940155029297,53.99742520212163,45.087337493896484,12.710999999399064,,1,held,,0,1,,,held,0,0.008600000001024455,1,,0,12.608499999259948,1,0,,0,land,0.03840000135824084,1,,
1790248780.2698443,4095,0.15856456756591797,6.306579176866125,8.132219314575195,150.83339999910095,0.26,1,pose,72.15390000055777,1,1,72.14349999958358,1,ok,8,0.005100000635138713,1,9.566800001266529,1,11.4129999983561,1,0,57.67109999942477,1,land,0.021300000298651867,1,,
1790248780.2921162,4098,0.02227187156677246,44.89968420489215,37.79959678649902,14.92589999907068,,1,held,,0,1,,,held,0,0.006099999154685065,1,,0,14.82419999956619,1,0,,0,land,0.029200000426499173,1,,
1790248780.435199,4099,0.143082857131958,6.9889574477657455,21.20494842529297,137.0288000016444,0.259,1,pose,71.18179999997665,1,1,71.17149999976391,1,ok,8,0.006399999620043673,1,,0,11.409400000047754,1,0,54.396100000303704,1,land,0.024900000425986946,1,,
1790248780.4567852,4103,0.021586179733276367,46.32593688907543,3.855466842651367,13.487899999745423,,1,held,,0,1,,,held,0,0.006000000212225132,1,,0,13.402200000200537,1,0,,0,land,0.029299999368959107,1,,
1790248780.6245012,4104,0.16771602630615234,5.962459414430551,3.4928321838378906,144.683200000145,0.264,1,pose,68.8786999999138,1,1,68.86739999936253,1,ok,8,0.005199999577598646,1,10.01170000017737,1,12.98779999888211,1,0,52.77820000083011,1,land,0.02010000025620684,1,,
1790248780.6453385,4107,0.02083730697631836,47.990846472459324,10.986804962158203,13.462599999911617,,1,held,,0,1,,,held,0,0.006399999620043673,1,,0,13.359200000195415,1,0,,0,land,0.032100000680657104,1,,
1790248780.8010063,4108,0.15566778182983398,6.423936849650339,15.127420425415039,147.7149999991525,0.264,1,pose,76.84080000035465,1,1,76.83019999967655,1,ok,8,0.005099998816149309,1,,0,12.64199999968696,1,0,58.19079999855603,1,land,0.022700000045006163,1,,
1790248780.8218682,4111,0.02086186408996582,47.934355035942446,30.95412254333496,12.293900001168367,,1,held,,0,1,,,held,0,0.004800000169780105,1,,0,12.227199998960714,1,0,,0,land,0.02300000051036477,1,,
1790248780.9769151,4112,0.15504693984985352,6.449659702851238,18.273353576660156,147.9192000006151,0.26,1,pose,73.63559999976133,1,1,73.62420000026759,1,ok,8,0.01720000000204891,1,7.806499999787775,1,11.383099999875412,1,0,55.003299999953015,1,land,0.0698000003467314,1,,
1790248780.9987674,4116,0.02185225486755371,45.76186787409306,7.045269012451172,14.769699999305885,,1,held,,0,1,,,held,0,0.005800000508315861,1,,0,14.688199999000062,1,0,,0,land,0.03020000076503493,1,,
1790248781.183388,4117,0.18462061882019043,5.416513097997688,4.303693771362305,168.3370000009745,0.269,1,pose,82.5248000001011,1,1,82.51270000073418,1,ok,8,0.005199999577598646,1,,0,13.102499999149586,1,0,72.67030000002705,1,land,0.024200000552809797,1,,
1790248781.2078726,4121,0.024484634399414062,40.84194126353509,17.19832420349121,15.67119999890565,,1,held,,0,1,,,held,0,0.005899999450775795,1,,0,15.57420000062848,1,0,,0,land,0.026499999876250513,1,,
1790248781.3806922,4122,0.1728196144104004,5.786380228955188,9.37032699584961,163.78439999971306,0.282,1,pose,79.81199999994715,1,1,79.80090000091877,1,ok,8,0.005699999746866524,1,9.345999998913612,1,12.93910000094911,1,0,61.65630000032252,1,land,0.023299999156733975,1,,
1790248781.4035752,4126,0.022882938385009766,43.700681406155574,16.664981842041016,11.771299999963958,,1,held,,0,1,,,held,0,0.0076000014814781025,1,,0,11.663200000839424,1,0,,0,land,0.04099999932805076,1,,
1790248781.6010942,4127,0.19751906394958496,5.062802445516051,4.053831100463867,154.66360000027635,0.276,1,pose,84.1350999999122,1,1,84.12219999991066,1,ok,8,0.0039000005926936865,1,,0,14.632500000516302,1,0,55.862299999716925,1,land,0.018599999748403206,1,,
1790248781.6223605,4130,0.02126622200012207,47.02292678004866,68.8018798828125,14.208399999915855,,1,held,,0,1,,,held,0,0.011000000085914508,1,,0,14.086499999393709,1,0,,0,land,0.04660000013245735,1,,
