t,event,latency_ms
1790071255.7752237,rc_send,
1790071255.9038794,rc_send,
1790071256.0132828,rc_send,
1790071256.1344762,rc_send,
1790071256.2526324,rc_send,
1790071256.2690904,llm_explanation,3083.474999992177
1790071256.379475,rc_send,
1790071256.4845939,rc_send,
1790071256.588112,rc_send,
1790071256.7530174,rc_send,
1790071256.854097,rc_send,
1790071256.9756713,rc_send,
1790071257.104507,rc_send,
1790071257.2664697,rc_send,
1790071257.3985932,rc_send,
1790071257.5126872,rc_send,
1790071257.614823,rc_send,
1790071257.7384274,rc_send,
1790071257.838519,rc_send,
1790071257.953503,rc_send,
1790071258.0791757,rc_send,
1790071258.1961784,rc_send,
1790071258.3251894,rc_send,
1790071258.4353964,rc_send,
1790071258.6070535,rc_send,
1790071258.730409,rc_send,
1790071258.834008,rc_send,
1790071258.936022,rc_send,
1790071259.0740306,rc_send,
1790071259.1996427,rc_send,
1790071259.301331,rc_send,
1790071259.4250567,rc_send,
1790071259.5435808,rc_send,
1790071259.6497316,rc_send,
1790071259.75146,rc_send,
1790071259.876035,rc_send,
1790071259.9760094,rc_send,
1790071260.1044972,rc_send,
1790071260.2144666,rc_send,
1790071260.2751486,llm_explanation,4005.3085000254214
1790071260.3190446,rc_send,
1790071260.419608,rc_send,
1790071260.543802,rc_send,
1790071260.6460254,rc_send,
1790071260.7693245,rc_send,
1790071260.873024,rc_send,
1790071260.9761987,rc_send,
1790071261.1020012,rc_send,
1790071261.2763047,rc_send,
1790071261.393417,rc_send,
1790071261.4944024,rc_send,
1790071261.622546,rc_send,
1790071261.7264252,rc_send,
1790071261.827158,rc_send,
1790071261.9271667,rc_send,
1790071262.0308344,rc_send,
1790071262.134736,rc_send,
1790071262.254141,rc_send,
1790071262.3579338,rc_send,
1790071262.4619894,rc_send,
1790071262.573692,rc_send,
1790071262.6918118,rc_send,
1790071262.8076677,rc_send,
1790071262.9260218,rc_send,
1790071263.0343935,rc_send,
1790071263.1729803,rc_send,
1790071263.3278394,rc_send,
1790071263.4409184,rc_send,
1790071263.572677,rc_send,
1790071263.676588,rc_send,
1790071263.8284166,rc_send,
1790071263.912748,llm_explanation,3632.0186000084504
1790071263.9322383,rc_send,
1790071264.059111,rc_send,
1790071264.209646,rc_send,
1790071264.317378,rc_send,
1790071264.468857,rc_send,
1790071264.5977736,rc_send,
1790071264.7018728,rc_send,
1790071264.8286169,rc_send,
1790071264.9506903,rc_send,
