t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1788460270.624462,309,0.010971307754516602,91.14683703848577,10.971307754516602,0.049300011596642435,0.006800008122809231,1,,0,0,0,,0,land,0.025399989681318402,1
1788460270.6921382,310,0.06767630577087402,14.776220253298339,0.9973049163818359,21.253400002024136,0.0046000059228390455,1,,0,0,0,21.216300010564737,1,land,0.020199993741698563,1
1788460270.716582,311,0.024443864822387695,40.91006096074128,1.9953250885009766,0.04239998816046864,0.005199995939619839,1,,0,0,0,,0,land,0.021800005924887955,1
1788460270.7785003,312,0.06191825866699219,16.15032498536796,1.9946098327636719,25.649500006693415,0.0048000074457377195,1,4.8907000018516555,1,0,0,20.72780000162311,1,land,0.019700004486367106,1
1788460270.7884734,313,0.00997304916381836,100.2702366722448,5.984306335449219,0.035500008380040526,0.0049000082071870565,1,,0,0,0,,0,land,0.017400001524947584,1
1788460270.868692,314,0.08021855354309082,12.465944047006934,1.9943714141845703,20.51210000354331,0.005400012014433742,1,,0,0,0,20.46899999550078,1,land,0.022499996703118086,1
1788460270.8836515,315,0.014959573745727539,66.8468244481632,1.9943714141845703,0.05360000068321824,0.0047000066842883825,1,,0,0,0,,0,land,0.03409999771974981,1
1788460270.945736,316,0.06208443641662598,16.107096362917193,1.5034675598144531,26.64809999987483,0.005800000508315861,1,5.642799995257519,1,0,0,20.972900005290285,1,land,0.019800005247816443,1
1788460270.9557085,317,0.009972572326660156,100.27503107965956,2.9914379119873047,0.05019998934585601,0.006300004315562546,1,,0,0,0,,0,land,0.02540000423323363,1
1788460271.0356612,318,0.07995271682739258,12.50739236490073,1.995086669921875,19.753999993554316,0.004599991370923817,1,,0,0,0,19.71959999355022,1,land,0.018600010662339628,1
1788460271.052619,319,0.016957759857177734,58.97005314512274,1.9955635070800781,0.041399995097890496,0.005099995178170502,1,,0,0,0,,0,land,0.021500003640539944,1
1788460271.1113367,320,0.05871772766113281,17.030631801201885,0.9975433349609375,25.384699998539872,0.005699999746866524,1,5.2604999946197495,1,0,0,20.090100006200373,1,land,0.021500003640539944,1
1788460271.12131,321,0.009973287582397461,100.26783964045804,4.986763000488281,0.032199997804127634,0.0046000059228390455,1,,0,0,0,,0,land,0.016299993149004877,1
1788460271.200741,322,0.07943105697631836,12.589534094933935,1.9953250885009766,19.92590000736527,0.0045000051613897085,1,,0,0,0,19.893000004231,1,land,0.017099999240599573,1
1788460271.2176964,323,0.01695537567138672,58.97834523876484,0.9975433349609375,0.04060000355821103,0.00549999822396785,1,,0,0,0,,0,land,0.021700005163438618,1
1788460271.274534,324,0.05683755874633789,17.593999848989487,0.9958744049072266,24.961000002804212,0.005299996701069176,1,5.255900003248826,1,0,0,19.67270000022836,1,land,0.020399995264597237,1
1788460271.2841303,325,0.00959634780883789,104.20631055900621,0.5125999450683594,0.034199998481199145,0.004699992132373154,1,,0,0,0,,0,land,0.017400001524947584,1
1788460282.0674973,489,10.783366918563843,0.09273541441666742,22.472620010375977,3927.1603999950457,3907.7907000028063,1,,0,0,0,19.338899990543723,1,land,0.018600010662339628,1
1788460282.076733,583,0.009235858917236328,108.27363312509681,29.215335845947266,0.03229999856557697,0.005800000508315861,1,,0,0,0,,0,land,0.015300000086426735,1
1788460282.1101625,584,0.03342938423156738,29.913802571801472,2.7730464935302734,24.739700005738996,0.005199995939619839,1,5.183000001125038,1,0,0,19.52450000680983,1,land,0.02020000829361379,1
1788460282.1191535,585,0.008991003036499023,111.22229588183819,0.9980201721191406,0.03640000068116933,0.004999994416721165,1,,0,0,0,,0,land,0.01850000990089029,1
1788460282.1693861,586,0.050232648849487305,19.90737145867645,1.9943714141845703,19.00450000539422,0.004599991370923817,1,,0,0,0,18.97030000691302,1,land,0.018000006093643606,1
1788460282.215264,587,0.045877933502197266,21.79697130325424,0.9946823120117188,0.03600001218728721,0.004799992893822491,1,,0,0,0,,0,land,0.018399994587525725,1
1788460282.2818542,588,0.0665900707244873,15.017253910683532,8.010625839233398,26.11089999845717,0.007599999662488699,1,6.262099996092729,1,0,0,19.806700001936406,1,land,0.025200002710334957,1
1788460282.291828,589,0.009973764419555664,100.26304592068463,7.9784393310546875,0.035500008380040526,0.0048000074457377195,1,,0,0,0,,0,land,0.017999991541728377,1
1788460282.3355343,590,0.043706417083740234,22.87993541277998,2.9921531677246094,18.607399993925355,0.0044000043999403715,1,,0,0,0,18.572999993921258,1,land,0.0185999961104244,1
1788460282.3844347,591,0.04890036582946777,20.449744762387677,2.0270347595214844,0.03780001134146005,0.004599991370923817,1,,0,0,0,,0,land,0.01920000067912042,1
1788460282.4436193,592,0.05918455123901367,16.896301130366826,1.997232437133789,24.933900000178255,0.0053000112529844046,1,5.309800006216392,1,0,0,19.591699994634837,1,land,0.019899991457350552,1
1788460282.4537723,593,0.010153055191040039,98.4925208406716,1.8627643585205078,0.033899996196851134,0.004599991370923817,1,,0,0,0,,0,land,0.01720000000204891,1
1788460282.5037515,594,0.049979209899902344,20.00831949930353,0.9984970092773438,19.866299990098923,0.0044000043999403715,1,,0,0,0,19.832399993902072,1,land,0.017699989257380366,1
1788460282.5508566,595,0.04710507392883301,21.229135560020854,2.03704833984375,0.03989999822806567,0.0053000112529844046,1,,0,0,0,,0,land,0.019899991457350552,1
1788460282.6090963,596,0.05823969841003418,17.17041858561048,0.9980201721191406,25.83980000053998,0.008000002708286047,1,5.539499994483776,1,0,0,20.239400007994846,1,land,0.04269999044481665,1
1788460282.6200662,597,0.010969877243041992,91.15872291408576,4.984855651855469,0.0357000099029392,0.005199995939619839,1,,0,0,0,,0,land,0.01819999306462705,1
1788460282.6729224,598,0.0528562068939209,18.919253929948802,2.9916763305664062,20.06959999562241,0.0041000021155923605,1,,0,0,0,20.037499998579733,1,land,0.017400001524947584,1
1788460282.6963665,599,0.023444175720214844,42.65451734938779,1.9946098327636719,0.03840000135824084,0.0049000082071870565,1,,0,0,0,,0,land,0.01959998917300254,1
1788460282.7776923,600,0.08132576942443848,12.29622550241128,1.995086669921875,24.819600002956577,0.005699999746866524,1,5.049600003985688,1,0,0,19.736700007342733,1,land,0.02099999983329326,1
1788460282.7876658,601,0.009973526000976562,100.26544272327405,3.9892196655273438,0.033899996196851134,0.0044000043999403715,1,,0,0,0,,0,land,0.017099999240599573,1
1788460282.8370056,602,0.04933977127075195,20.267625370869695,0.9980201721191406,21.590100004686974,0.0047000066842883825,1,,0,0,0,21.554100007051602,1,land,0.019400002202019095,1
1788460282.8503556,603,0.01335000991821289,74.90631139050612,1.0762214660644531,0.03840000135824084,0.0051000097300857306,1,,0,0,0,,0,land,0.01920000067912042,1
1788460282.9467745,604,0.09641885757446289,10.371415147993373,1.9938945770263672,27.72289999120403,0.0045000051613897085,1,5.451400007586926,1,0,0,22.241899991058744,1,land,0.018799997633323073,1
1788460282.9553761,605,0.008601665496826172,116.25655524142137,4.918813705444336,0.031499992473982275,0.004599991370923817,1,,0,0,0,,0,land,0.016000005416572094,1
