t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,rule_infer_ms,rule_infer_ms_ran
1789945689.6316807,1109,0.06434321403503418,15.54165446966188,3.0219554901123047,31.945199996698648,0.006099988240748644,1,6.434899987652898,1,,0,0,25.475299975369126,1,hover,0.020200037397444248,1,,
1789945689.665525,1110,0.0338442325592041,29.547131797144125,3.023862838745117,0.058999983593821526,0.00790000194683671,1,,0,,0,0,,0,hover,0.026200024876743555,1,,
1789945689.722296,1111,0.056771039962768555,17.61461478697268,2.0258426666259766,24.199899984523654,0.005199981387704611,1,,0,,0,0,24.162899993825704,1,hover,0.01780001912266016,1,,
1789945689.7349033,1112,0.012607336044311523,79.31889786115471,7.95292854309082,0.0447999918833375,0.006199989002197981,1,,0,,0,0,,0,hover,0.020299979951232672,1,,
1789945689.802163,1113,0.06725955009460449,14.867777120028926,2.996683120727539,35.120699962135404,0.006599992047995329,1,7.297399977687746,1,,0,0,27.785499987658113,1,hover,0.021599989850074053,1,,
1789945689.8311207,1114,0.028957843780517578,34.532957894910176,3.0150413513183594,0.04509999416768551,0.005999987479299307,1,,0,,0,0,,0,hover,0.019499973859637976,1,,
1789945689.8940165,1115,0.0628957748413086,15.899319191520977,1.0182857513427734,30.093599983956665,0.00890000956133008,1,,0,,0,0,30.03229998284951,1,hover,0.029999995604157448,1,,
1789945689.9109669,1116,0.016950368881225586,58.995766228286094,15.954971313476562,0.047900015488266945,0.00689999433234334,1,,0,,0,0,,0,hover,0.021599989850074053,1,,
1789945689.9725618,1117,0.06159496307373047,16.235093749516157,2.0246505737304688,37.28759998921305,0.00589998671784997,1,7.139299996197224,1,,0,0,30.1134999608621,1,hover,0.020900042727589607,1,,
1789945689.9973886,1118,0.024826765060424805,40.279109967252786,2.997875213623047,0.050900038331747055,0.007299997378140688,1,,0,,0,0,,0,hover,0.021599989850074053,1,,
1789945690.064946,1119,0.06755733489990234,14.8022417030167,3.0214786529541016,29.36829999089241,0.005799985956400633,1,,0,,0,0,29.32530001271516,1,hover,0.021599989850074053,1,,
1789945690.0774999,1120,0.012553930282592773,79.65632893362454,16.730070114135742,0.040000013541430235,0.005499983672052622,1,,0,,0,0,,0,hover,0.018300022929906845,1,,
1789945690.1309085,1121,0.05340862274169922,18.72356838026534,0.9965896606445312,34.48129998287186,0.00589998671784997,1,6.752500019501895,1,,0,0,27.696000004652888,1,hover,0.01899997005239129,1,,
1789945690.1654022,1122,0.03449368476867676,28.990814020196716,1.9562244415283203,0.05059997783973813,0.007299997378140688,1,,0,,0,0,,0,hover,0.02180004958063364,1,,
1789945690.2197702,1123,0.054368019104003906,18.3931659913347,2.049684524536133,24.5291999890469,0.004799978341907263,1,,0,,0,0,24.494500015862286,1,hover,0.01650000922381878,1,,
1789945690.2347581,1124,0.014987945556640625,66.72028505981166,7.0095062255859375,0.041899969801306725,0.005999987479299307,1,,0,,0,0,,0,hover,0.018499966245144606,1,,
1789945690.2936761,1125,0.058917999267578125,16.972741987698285,2.3794174194335938,29.87790002953261,0.005199981387704611,1,5.9624999994412065,1,,0,0,23.885800037533045,1,hover,0.01750001683831215,1,,
1789945690.3331509,1126,0.0394747257232666,25.33266493123713,2.0263195037841797,0.04640000406652689,0.006699992809444666,1,,0,,0,0,,0,hover,0.019899976905435324,1,,
1789945690.3917947,1127,0.05864381790161133,17.052095784038706,4.022359848022461,25.17839998472482,0.004599976819008589,1,,0,,0,0,25.144499959424138,1,hover,0.01680001150816679,1,,
1789945690.402802,1128,0.011007308959960938,90.84872639057356,32.78183937072754,0.03520003519952297,0.005199981387704611,1,,0,,0,0,,0,hover,0.015700003132224083,1,,
1789945690.4622524,1129,0.059450387954711914,16.820748096072634,3.017902374267578,31.12269996199757,0.005399982910603285,1,6.799699971452355,1,,0,0,24.290299974381924,1,hover,0.01899997005239129,1,,
1789945690.4965236,1130,0.034271240234375,29.178984861976847,2.026081085205078,0.046200002543628216,0.006299989763647318,1,,0,,0,0,,0,hover,0.02010003663599491,1,,
1789945690.5677779,1131,0.07125425338745117,14.03424992136839,2.99072265625,25.23329999530688,0.005099980626255274,1,,0,,0,0,25.19750001374632,1,hover,0.017300015315413475,1,,
1789945690.5799973,1132,0.012219429016113281,81.83688441426676,21.195173263549805,0.037299992982298136,0.005700043402612209,1,,0,,0,0,,0,hover,0.016899954061955214,1,,
1789945690.630447,1133,0.05044960975646973,19.82175887637582,3.9556026458740234,31.13750001648441,0.005999987479299307,1,6.764099991414696,1,,0,0,24.340200005099177,1,hover,0.01950003206729889,1,,
1789945690.6633308,1134,0.03288388252258301,30.410034439006708,3.990650177001953,0.06089999806135893,0.007700000423938036,1,,0,,0,0,,0,hover,0.025200017262250185,1,,
1789945690.7207646,1135,0.0574338436126709,17.41133688951618,2.025604248046875,25.262399984057993,0.006699992809444666,1,,0,,0,0,25.216199981514364,1,hover,0.022799998987466097,1,,
1789945690.7387164,1136,0.01795172691345215,55.70494720764991,10.971307754516602,0.037100049667060375,0.005399982910603285,1,,0,,0,0,,0,hover,0.016300007700920105,1,,
1789945690.7963378,1137,0.05762147903442383,17.354639567696395,2.990245819091797,31.999300001189113,0.006099988240748644,1,6.726299994625151,1,,0,0,25.23929998278618,1,hover,0.020000035874545574,1,,
1789945690.8298225,1138,0.033484697341918945,29.86438819466695,2.992868423461914,0.05519995465874672,0.005800044164061546,1,,0,,0,0,,0,search_360,0.029699993319809437,1,,
1789945690.8864443,1139,0.05662178993225098,17.66104535367954,2.9935836791992188,24.68219998991117,0.004600035026669502,1,,0,,0,0,24.647500016726553,1,search_360,0.01479999627918005,1,,
1789945690.8983693,1140,0.011924982070922852,83.85756842673491,4.984855651855469,0.034400029107928276,0.00589998671784997,1,,0,,0,0,,0,search_360,0.013499986380338669,1,,
1789945690.9612782,1141,0.06290888786315918,15.896005063310328,1.9962787628173828,31.675899983383715,0.006399990525096655,1,6.8592000170610845,1,,0,0,24.784599954728037,1,search_360,0.01750001683831215,1,,
1789945690.995516,1142,0.03423786163330078,29.20743154786775,2.992391586303711,0.04249997437000275,0.00689999433234334,1,,0,,0,0,,0,search_360,0.016300007700920105,1,,
1789945691.0531228,1143,0.05760669708251953,17.359092790331925,2.0301342010498047,22.507400019094348,0.004599976819008589,1,,0,,0,0,22.47740002349019,1,search_360,0.012800039257854223,1,,
1789945691.0685997,1144,0.01547694206237793,64.61224678425633,8.460283279418945,0.03250001464039087,0.005099980626255274,1,,0,,0,0,,0,search_360,0.01209997572004795,1,,
1789945691.1290026,1145,0.060402870178222656,16.555504681307923,0.9968280792236328,32.43690001545474,0.00689999433234334,1,7.1010999963618815,1,,0,0,25.30300000216812,1,search_360,0.01750001683831215,1,,
1789945691.1619463,1146,0.0329437255859375,30.35479388605836,2.0275115966796875,0.062400009483098984,0.007199996616691351,1,,0,,0,0,,0,search_360,0.023600005079060793,1,,
1789945691.2374966,1147,0.07555031776428223,13.236211700922428,2.9594898223876953,39.50529999565333,0.006100046448409557,1,,0,,0,0,39.46679999353364,1,search_360,0.01699995482340455,1,,
1789945691.2514637,1148,0.013967037200927734,71.59714588098733,23.93317222595215,0.08070003241300583,0.010400020983070135,1,,0,,0,0,,0,search_360,0.023200002033263445,1,,
1789945691.3013587,1149,0.04989504814147949,20.042069047903475,4.98509407043457,33.56269997311756,0.006499991286545992,1,7.173999969381839,1,,0,0,26.35609998833388,1,search_360,0.017799960914999247,1,,
1789945691.3318248,1150,0.030466079711914062,32.82338946973017,3.0090808868408203,0.04469999112188816,0.00689999433234334,1,,0,,0,0,,0,search_360,0.017000013031065464,1,,
