t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,svm_infer_ms,svm_infer_ms_ran
1790268407.9558897,630,0.06183576583862305,16.17187054187648,18.9511775970459,53.152100001170766,0.008700000762473792,1,,0,14.508100000966806,1,1,38.581900000281166,1,hover,0.037999998312443495,1,,
1790268407.9876115,631,0.03172183036804199,31.524032138052327,50.668954849243164,20.244499999535037,0.008799997885944322,1,,0,20.186900001135655,1,1,,0,hover,0.032500000088475645,1,,
1790268408.109233,632,0.12162137031555176,8.222239211788668,13.859033584594727,111.33649999828776,0.011299998732283711,1,11.672900000121444,1,19.415000002481975,1,1,80.18729999821517,1,hover,0.04149999949731864,1,,
1790268408.1410472,636,0.0318143367767334,31.432369846896336,3.988981246948242,19.23739999983809,0.013199998647905886,1,,0,19.165899997460656,1,1,,0,hover,0.03610000203480013,1,,
1790268408.2468932,637,0.10584592819213867,9.44769456019822,3.9882659912109375,56.59599999853526,0.00920000093174167,1,,0,14.787200001592282,1,1,41.74879999845871,1,hover,0.035499997466104105,1,,
1790268408.2733338,639,0.02644062042236328,37.82059513074842,7.978200912475586,15.026699998998083,0.012700002116616815,1,,0,14.952900000935188,1,1,,0,hover,0.0411000000895001,1,,
1790268408.377869,640,0.10453510284423828,9.566164597264923,2.9926300048828125,89.04339999935473,0.00969999746303074,1,9.101499999815132,1,14.01090000217664,1,1,65.87999999828753,1,hover,0.03529999958118424,1,,
1790268408.403798,642,0.02592921257019043,38.56653946944968,2.991914749145508,15.514400001848117,0.009700001101009548,1,,0,15.447999998286832,1,1,,0,hover,0.037099998735357076,1,,
1790268408.479636,643,0.07583785057067871,13.186027721975435,4.986286163330078,55.047099998773774,0.011000000085914508,1,,0,17.27050000044983,1,1,37.70330000043032,1,hover,0.043099997128592804,1,,
1790268408.5061958,644,0.026559829711914062,37.65084380610413,37.89877891540527,16.833999998198124,0.009399998816661537,1,,0,16.76680000309716,1,1,,0,hover,0.03749999814317562,1,,
1790268408.5873494,645,0.08115363121032715,12.322307518295567,3.992795944213867,62.62040000001434,0.00960000033956021,1,9.781000000657514,1,15.765000000101281,1,1,37.02290000001085,1,hover,0.0349000001733657,1,,
1790268408.61328,647,0.02593064308166504,38.564411875580404,11.96742057800293,16.08010000200011,0.008799997885944322,1,,0,16.01680000021588,1,1,,0,hover,0.03550000110408291,1,,
1790268408.6789842,648,0.0657041072845459,15.219748678256641,7.8525543212890625,53.379900000436464,0.018100003217114136,1,,0,17.359199999191333,1,1,35.93660000115051,1,hover,0.04609999814420007,1,,
1790268408.705914,649,0.026929855346679688,37.13350803881295,6.981372833251953,14.962900000682566,0.0092999980552122,1,,0,14.881199997034855,1,1,,0,hover,0.03670000296551734,1,,
1790268408.8002489,650,0.09433484077453613,10.600537317808572,1.9941329956054688,79.09180000206106,0.01309999788645655,1,11.783199999626959,1,18.76799999809009,1,1,48.46770000222023,1,hover,0.04850000186706893,1,,
1790268408.828684,652,0.028435230255126953,35.167642077373266,29.384136199951172,16.80789999954868,0.00960000033956021,1,,0,16.740999999456108,1,1,,0,hover,0.03300000025774352,1,,
1790268408.931616,653,0.10293197631835938,9.715153985842939,4.986047744750977,76.99030000003404,0.0092999980552122,1,,0,16.533099998923717,1,1,60.388800000509946,1,hover,0.03980000110459514,1,,
1790268408.9575458,655,0.025929689407348633,38.565830245409494,21.94046974182129,17.23399999900721,0.010100000508828089,1,,0,17.165500001283363,1,1,,0,hover,0.03809999907389283,1,,
1790268409.030094,656,0.07254815101623535,13.783948811820341,16.954421997070312,61.983799998415634,0.008600000001024455,1,9.367200000269804,1,16.899599999305792,1,1,35.66800000044168,1,hover,0.03369999831193127,1,,
1790268409.0531073,657,0.02301335334777832,43.45303289303289,18.95308494567871,14.373599999089492,0.011300002370262519,1,,0,14.301399998657871,1,1,,0,hover,0.0397000003431458,1,,
1790268409.1209245,658,0.06781721115112305,14.745519360440998,8.975505828857422,57.2647999979381,0.009499999578110874,1,,0,16.422900000179652,1,1,40.76769999664975,1,hover,0.043700001697288826,1,,
1790268409.145858,660,0.024933576583862305,40.10656059055833,11.966943740844727,14.724699998623691,0.008600000001024455,1,,0,14.664199999970151,1,1,,0,hover,0.033299998904112726,1,,
1790268409.2594378,661,0.11357975006103516,8.80438634054594,4.268884658813477,68.28800000221236,0.009800001862458885,1,10.585899999568937,1,17.840299999079434,1,1,39.80520000186516,1,hover,0.03870000000461005,1,,
1790268409.2873635,663,0.027925729751586914,35.80927012097773,16.95537567138672,17.491200000222307,0.009799998224480078,1,,0,17.424300000129733,1,1,,0,hover,0.037000001611886546,1,,
1790268409.3503807,664,0.06301712989807129,15.868701123289433,13.04936408996582,53.67660000047181,0.010199997632298619,1,,0,17.18099999925471,1,1,36.42699999909382,1,hover,0.03690000085043721,1,,
1790268409.3902738,665,0.039893150329589844,25.06695991011451,11.967897415161133,29.673000000911998,13.218299998698058,1,,0,16.39699999941513,1,1,,0,face,0.03949999882024713,1,,
1790268409.4691992,666,0.07892537117004395,12.670196987043745,13.962507247924805,68.97879999814904,10.630100001435494,1,9.974499997042585,1,13.291300001583295,1,1,35.04930000053719,1,face,0.026999998226528987,1,,
1790268409.4941323,668,0.0249330997467041,40.10732761505876,27.44269371032715,16.44510000187438,2.210499998909654,1,,0,14.18790000025183,1,1,,0,face,0.027800000680144876,1,,
1790268409.5762973,669,0.08216500282287598,12.170631846209648,2.9914379119873047,56.11829999907059,10.760999997728504,1,,0,12.589699999807635,1,1,32.724400000006426,1,face,0.02800000220304355,1,,
1790268409.6022272,671,0.025929927825927734,38.56547564317108,4.985809326171875,16.050499998527812,2.402900001470698,1,,0,13.600399997812929,1,1,,0,face,0.027900001441594213,1,,
1790268409.718787,672,0.11655974388122559,8.579291329080135,2.9938220977783203,99.38989999864134,15.484399998968001,1,14.470299996901304,1,21.86040000015055,1,1,47.52350000126171,1,face,0.0394000016967766,1,,
1790268409.7556894,675,0.036902427673339844,27.098488176767024,5.972862243652344,21.34420000220416,2.628299997013528,1,,0,18.646299999090843,1,1,,0,face,0.03460000152699649,1,,
1790268409.836593,676,0.08090353012084961,12.360400077799454,4.810094833374023,45.83519999869168,6.811300001572818,1,,0,7.8231999978015665,1,1,31.16790000058245,1,face,0.021100000594742596,1,,
1790268409.863029,677,0.02643609046936035,37.82707587413533,2.989053726196289,10.818999999173684,1.8439000014041085,1,,0,8.869400000548922,1,1,,0,face,0.07980000009411015,1,,
1790268409.9308517,678,0.06782269477844238,14.744327149882764,1.9948482513427734,43.70779999953811,6.966500000999076,1,5.960400001640664,1,7.983700001204852,1,1,22.75979999831179,1,face,0.03309999738121405,1,,
1790268409.948477,679,0.01762533187866211,56.73652030408787,21.361351013183594,12.186500000098022,1.9799000001512468,1,,0,10.160499998164596,1,1,,0,face,0.03020000076503493,1,,
1790268409.991362,680,0.04288506507873535,23.31814113291044,6.980657577514648,35.66569999748026,1.6151999989233445,1,,0,9.120200000324985,1,1,24.8914000003424,1,face,0.02609999864944257,1,,
1790268410.0387886,681,0.047426462173461914,21.085275058942997,0.9856224060058594,18.776100001559826,8.553100000426639,1,,0,10.182700003497303,1,1,,0,face,0.023699998564552516,1,,
1790268410.0956793,682,0.05689072608947754,17.577557340843278,1.9946098327636719,43.411599999672035,1.7023000000335742,1,7.242499999847496,1,9.732800001074793,1,1,24.699599998712074,1,face,0.02680000034160912,1,,
1790268410.123781,683,0.028101682662963867,35.58505773456523,20.426273345947266,21.55519999723765,12.512499997683335,1,,0,9.0007999970112,1,1,,0,face,0.02090000270982273,1,,
1790268410.1896095,684,0.06582856178283691,15.19097444812662,9.973526000976562,53.10839999947348,10.644499998306856,1,,0,13.928000000305474,1,1,28.4892999989097,1,face,0.031200001103570685,1,,
1790268410.2125483,685,0.02293872833251953,43.59439570947491,11.967658996582031,15.087100000528153,1.872900000307709,1,,0,13.158600002498133,1,1,,0,face,0.038899997889529914,1,,
1790268410.2937028,686,0.08115458488464355,12.322162714792281,5.96928596496582,72.00120000197785,13.89980000021751,1,9.018100001412677,1,14.31619999857503,1,1,34.7250000013446,1,face,0.0335000004270114,1,,
1790268410.319142,688,0.02543926239013672,39.30931583880037,13.822555541992188,17.457999998441665,2.1421999990707263,1,,0,15.263999997841893,1,1,,0,face,0.033300002542091534,1,,
1790268410.4060702,689,0.08692812919616699,11.503756140240206,1.9938945770263672,53.51640000299085,9.384900000441121,1,,0,11.877900000399677,1,1,32.21200000189128,1,face,0.025800000003073364,1,,
1790268410.4356282,690,0.02955794334411621,33.83185319620891,29.925107955932617,16.335799999069422,1.8424000008963048,1,,0,14.446100001805462,1,1,,0,face,0.026599998818710446,1,,
1790268410.5084739,691,0.0728456974029541,13.727646733456178,23.569583892822266,63.63459999920451,9.645999998610932,1,8.24079999802052,1,11.377800001355354,1,1,34.333600000536535,1,face,0.028300000849412754,1,,
1790268410.5318358,692,0.023361921310424805,42.80469858246502,67.34037399291992,16.27389999703155,2.2303999976429623,1,,0,13.9846000020043,1,1,,0,face,0.0335000004270114,1,,
1790268410.5991654,693,0.06732964515686035,14.852298681661892,22.936344146728516,57.80560000130208,9.4528999979957,1,,0,13.04619999791612,1,1,35.25430000081542,1,face,0.033300002542091534,1,,
1790268410.6221044,695,0.022938966751098633,43.59394260650848,23.93507957458496,14.97150000068359,1.6036000015446916,1,,0,13.326700001925929,1,1,,0,face,0.024999997549457476,1,,
1790268410.693393,696,0.0712885856628418,14.027491087135376,12.482166290283203,64.39409999802592,8.71990000086953,1,9.224500001437264,1,13.82989999910933,1,1,32.58759999880567,1,face,0.026599998818710446,1,,
1790268410.7131748,697,0.019781827926635742,50.55144568584204,14.958858489990234,13.293000003613997,1.7731000007188413,1,,0,11.477299998659873,1,1,,0,face,0.026300000172341242,1,,
1790268410.7682626,698,0.05508780479431152,18.152838068858063,4.986047744750977,47.933399997418746,8.973100000730483,1,,0,10.287299999617971,1,1,28.632999998080777,1,face,0.026300000172341242,1,,
1790268410.8011072,699,0.03284454345703125,30.446457607433217,54.009199142456055,22.94389999951818,8.753499998420011,1,,0,14.142799998808187,1,1,,0,face,0.02970000059576705,1,,
1790268410.863735,700,0.06262779235839844,15.967351911070503,24.933815002441406,56.275500002811896,9.117699999478646,1,7.176499999332009,1,11.371100001269951,1,1,28.57850000145845,1,face,0.0259000007645227,1,,
