t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1787927436.1450193,,0.018982410430908203,52.68034866487478,,8.144699997501448,0.006300018867477775,1,,0,8.104000007733703,1,,0,hover,0.013399985618889332,1
1787927436.1991131,,0.05409383773803711,18.486394048112267,,28.846400004113093,0.00689999433234334,1,5.11749999714084,1,8.220899995649233,1,15.485500014619902,1,hover,0.014199991710484028,1
1787927436.2130892,,0.013976097106933594,71.55073353804163,,8.653500000946224,0.007399998139590025,1,,0,8.61389999045059,1,,0,hover,0.015500001609325409,1
1787927436.25897,,0.045880794525146484,21.795612093245616,,24.11139998002909,0.006100017344579101,1,,0,8.329300006153062,1,15.753099985886365,1,hover,0.014199991710484028,1
1787927436.2739277,,0.014957666397094727,66.85534851841815,,8.89699999243021,0.008600007276982069,1,,0,8.852300001308322,1,,0,hover,0.016200006939470768,1
1787927436.328814,,0.0548863410949707,18.219469180313627,,32.41569999954663,0.006400019628927112,1,5.767599999671802,1,8.362499997019768,1,18.26360000995919,1,hover,0.014199991710484028,1
1787927436.342773,,0.013958930969238281,71.63872378219581,,8.358999999472871,0.00589998671784997,1,,0,8.324099995661527,1,,0,hover,0.01300001167692244,1
1787927436.4037106,,0.06093764305114746,16.4102178871713,,26.089300023159012,0.006499991286545992,1,,0,8.614300022600219,1,17.44460000190884,1,hover,0.015099998563528061,1
1787927436.4179761,,0.01426553726196289,70.09900725340107,,8.423799998126924,0.008000002708286047,1,,0,8.375999983400106,1,,0,hover,0.018099992303177714,1
1787927436.451884,,0.03390789031982422,29.491660807200113,,28.65570000722073,0.005600013537332416,1,4.954400006681681,1,7.641500007594004,1,16.03830000385642,1,hover,0.014499993994832039,1
1787927436.465828,,0.013943910598754883,71.71589296400786,,8.05850001052022,0.006099988240748644,1,,0,8.01989997853525,1,,0,hover,0.013600016245618463,1
1787927436.5296566,,0.06382870674133301,15.66693187208881,,23.521600000094622,0.005599984433501959,1,,0,6.989299989072606,1,16.503999999258667,1,hover,0.013900018529966474,1
1787927436.5456142,,0.01595759391784668,62.666088957284366,,7.226899993838742,0.006099988240748644,1,,0,7.183499983511865,1,,0,hover,0.014200020814314485,1
1787927436.6024623,,0.05684804916381836,17.590753151762723,,32.120299991220236,0.006699992809444666,1,4.7076999908313155,1,8.348200004547834,1,19.042700005229563,1,hover,0.013599987141788006,1
1787927436.616469,,0.014006614685058594,71.39483897324165,,8.42590001411736,0.005799985956400633,1,,0,8.392299991101027,1,,0,hover,0.013100012438371778,1
1787927436.6613207,,0.04485177993774414,22.295659199880927,,27.261200011707842,0.006499991286545992,1,,0,7.148499978939071,1,20.083900017198175,1,hover,0.013900018529966474,1
1787927436.6737967,,0.012475967407226562,80.15410487693013,,6.435299990698695,0.006200018106028438,1,,0,6.3968000176828355,1,,0,hover,0.012999982573091984,1
1787927436.7311797,,0.057383060455322266,17.426745664403654,,34.573899989482015,0.006600021151825786,1,6.045499991159886,1,8.483399986289442,1,20.02220001304522,1,hover,0.01479999627918005,1
1787927436.746145,,0.014965295791625977,66.82126527425959,,8.758100011618808,0.006099988240748644,1,,0,8.716000011190772,1,,0,hover,0.013999990187585354,1
